Name,Address,City,Rating,Review Count,Coordinates,Price
Community & Council Realty,"['621 North Ave NE', 'Ste C-50', 'Atlanta, GA 30308']",Atlanta,5.0,40,"{'latitude': 33.770246, 'longitude': -84.367185}",
Atlanta Botanical Garden,"['1345 Piedmont Ave NE', 'Atlanta, GA 30309']",Atlanta,4.0,673,"{'latitude': 33.786972109117, 'longitude': -84.3740369088859}",
ForLease Atlanta,"['2911 Piedmont Rd NE', 'Ste B', 'Atlanta, GA 30305']",Atlanta,5.0,4,"{'latitude': 33.8345299, 'longitude': -84.3672867}",
Superica,"['3850 Roswell Rd NE', 'Atlanta, GA 30342']",Atlanta,4.0,556,"{'latitude': 33.85995101501122, 'longitude': -84.381151}",2.0
Trap Music Museum,"['630 Travis St NW', 'Atlanta, GA 30318']",Atlanta,4.5,162,"{'latitude': 33.771802, 'longitude': -84.408679}",
Martin Luther King Jr Center,"['449 Auburn Ave NE', 'Atlanta, GA 30312']",Atlanta,4.5,235,"{'latitude': 33.7550316, 'longitude': -84.3730011}",
Tongue & Groove,"['565 Main St NE', 'Atlanta, GA 30324']",Atlanta,3.5,221,"{'latitude': 33.8222990767319, 'longitude': -84.3686886995114}",2.0
Tomo Japanese Restaurant,"['3630 Peachtree Rd', 'Ste 140', 'Atlanta, GA 30326']",Atlanta,4.0,326,"{'latitude': 33.854739, 'longitude': -84.358271}",3.0
Handy Entertainment,"['3545 Broad St', 'Ste 80352', 'Atlanta, GA 30366']",Atlanta,5.0,5,"{'latitude': 33.8963559, 'longitude': -84.2982306}",
Bones,"['3130 Piedmont Rd NE', 'Atlanta, GA 30305']",Atlanta,4.5,970,"{'latitude': 33.8421514, 'longitude': -84.3710145}",4.0
Food Tours Atlanta,"['Atlanta, GA 30307']",Atlanta,5.0,44,"{'latitude': 33.76246, 'longitude': -84.34287}",
McKendrick's Steak House,"['4505 Ashford Dunwoody Rd', 'Atlanta, GA 30346']",Atlanta,4.0,315,"{'latitude': 33.9251099, 'longitude': -84.33598}",4.0
Amalfi Pizza,"['17 Andrew Young International Blvd NE', 'Atlanta, GA 30303']",Atlanta,4.0,742,"{'latitude': 33.75947, 'longitude': -84.38693}",2.0
Mirko Pasta,"['4233 Roswell Rd NE', 'Atlanta, GA 30342']",Atlanta,4.0,229,"{'latitude': 33.87007, 'longitude': -84.38057}",2.0
Prima Flyers,"['191 14th St NW', 'Atlanta, GA 30318']",Atlanta,3.5,31,"{'latitude': 33.7870489, 'longitude': -84.3935032}",
