Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories
Big Bar,"['75 E 7th St', 'New York, NY 10003']",New York,4.0,90,"{'latitude': 40.7274271, 'longitude': -73.9864314}",2.0,VUdvW8ZinhWc_8CZHgfLkw,"[{'alias': 'bars', 'title': 'Bars'}]"
A & R Lounge,"['610 S 10th St', 'Newark, NJ 07108']",Newark,4.0,8,"{'latitude': 40.7311135, 'longitude': -74.203838}",,r7ZEMWBOs5idLJ2cmcUivQ,"[{'alias': 'lounges', 'title': 'Lounges'}]"
Mercury Lounge,"['217 E Houston St', 'New York, NY 10002']",New York,3.5,269,"{'latitude': 40.72204, 'longitude': -73.98681}",2.0,9C_BdVsUHA67BIx14DDedA,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'divebars', 'title': 'Dive Bars'}]"
Forest Hills Station House,"['106-11 71st Ave', 'Forest Hills, NY 11375']",Forest Hills,4.0,1124,"{'latitude': 40.7199422, 'longitude': -73.8451058}",2.0,NVp1S29NLR573Lc4ZvICKw,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]"
One Fifty One Dyckman,"['151 Dyckman St', 'Manhattan, NY 10040']",Manhattan,2.5,19,"{'latitude': 40.86334, 'longitude': -73.92563}",,oYHE6QAAww5fJXH-tCPdfQ,"[{'alias': 'bars', 'title': 'Bars'}]"
Met Lounge,"['569 Lexington Ave', 'Doubletree Metropolitan Hotel', 'New York, NY 10022']",New York,3.0,8,"{'latitude': 40.7567148, 'longitude': -73.971555}",3.0,mtnHCvNFsOBCI0p8eClPmg,"[{'alias': 'lounges', 'title': 'Lounges'}]"
The Parlour at The Roger Hotel,"['131 Madison Ave', 'New York, NY 10016']",New York,4.5,9,"{'latitude': 40.7459, 'longitude': -73.984242}",3.0,421KUeGiejZVAZYu4QhbCg,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
Bateaux New York,"['Chelsea Piers Pier 61', 'Ste 200', 'New York, NY 10011']",New York,4.0,301,"{'latitude': 40.7474032689075, 'longitude': -74.009646177292}",4.0,QeqhV5xVRCD15ivQiPc2MQ,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'boattours', 'title': 'Boat Tours'}]"
View of the World Terrace Club,"['140 Washington St', 'New York, NY 10006']",New York,3.5,167,"{'latitude': 40.709845, 'longitude': -74.013894}",2.0,T_d-JdVD-DVl4DzWqQk9DQ,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]"
Ignited,"['3027 Steinway St', 'Astoria, NY 11103']",Astoria,4.0,205,"{'latitude': 40.763195170874, 'longitude': -73.9153153029795}",2.0,iHmBWf-QuwzqvCL-ZebITw,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}]"
Battello,"['502 Washington Blvd', 'Jersey City, NJ 07310']",Jersey City,3.5,585,"{'latitude': 40.725357, 'longitude': -74.032278}",3.0,T_vLaKsuyJPDpsrSZuc7WA,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'lounges', 'title': 'Lounges'}]"
Onieals Grand Street,"['174 Grand St', 'New York, NY 10013']",New York,4.0,330,"{'latitude': 40.719676, 'longitude': -73.997874}",2.0,oCeDS1HexV3bWSJLxmjqXQ,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
The Met Cantor Rooftop & Garden,"['1000 5th Ave', 'Fl 5', 'Metropolitan Museum Of Art', 'New York, NY 10028']",New York,4.0,163,"{'latitude': 40.7792293838194, 'longitude': -73.9630883932114}",2.0,zfuLhNFNikUu4YczQ1T3FQ,"[{'alias': 'bars', 'title': 'Bars'}]"
Bar Pleiades,"['20 E 76th St', 'Surrey Hotel', 'New York, NY 10021']",New York,4.0,88,"{'latitude': 40.77444, 'longitude': -73.96396}",3.0,vzogJHdiDi8-g3LUU3avng,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
Aruba Restaurant & Lounge,"['240 Dayton Ave', 'Clifton, NJ 07011']",Clifton,2.0,11,"{'latitude': 40.87604, 'longitude': -74.12315}",2.0,sjHYCoJVmKqztrsZz94ycQ,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]"
1 Hotel Central Park,"['1414 Ave Of The Americas', 'New York, NY 10019']",New York,4.5,124,"{'latitude': 40.764812, 'longitude': -73.976463}",3.0,htWCcFI5R5Cuwod5PNSpow,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
Double 6 Studio,"['66 Green St', 'Brooklyn, NY 11222']",Brooklyn,5.0,7,"{'latitude': 40.7331047058105, 'longitude': -73.9592819213867}",2.0,gMEvRK0fzvx7_yklUkZU8Q,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'galleries', 'title': 'Art Galleries'}]"
Planet Rose,"['219 Ave A', 'New York, NY 10009']",New York,3.5,182,"{'latitude': 40.73019, 'longitude': -73.98086}",2.0,2TqQCs4t7jvDukWzEi0uiA,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'lounges', 'title': 'Lounges'}]"
Legrand Lounge,"['224 W 49th St', 'New York, NY 10018']",New York,3.5,35,"{'latitude': 40.76109, 'longitude': -73.98543}",3.0,ZaQ_m6AWRyPTM1b4A12STQ,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]"
Friends and Lovers,"['641 Classon Ave', 'Brooklyn, NY 11238']",Brooklyn,4.0,77,"{'latitude': 40.678536, 'longitude': -73.958437}",2.0,1o4dZQszEUtL-w2xR1JaGA,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]"
The Library,"['7 Ave A', 'New York, NY 10009']",New York,3.5,403,"{'latitude': 40.7226142883301, 'longitude': -73.9863433837891}",1.0,H8mnryiCI02N00g9vuFDLg,"[{'alias': 'divebars', 'title': 'Dive Bars'}]"
Koala Lounge,"['91 Main St', 'Hackensack, NJ 07601']",Hackensack,2.0,24,"{'latitude': 40.881036, 'longitude': -74.043997}",,ygtLnoEMs1ecyC8bZSRtAA,"[{'alias': 'lounges', 'title': 'Lounges'}]"
ART SoHo,"['231 Hudson St', 'Fl 11', 'New York, NY 10013']",New York,3.0,50,"{'latitude': 40.72439, 'longitude': -74.00799}",2.0,0xEefAdxIhNCI28RUr98nA,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]"
Adonis Lounge,"['221 E 58th St', 'New York, NY 10022']",New York,2.5,56,"{'latitude': 40.760638, 'longitude': -73.965861}",4.0,fegAtWarUWPrHmq-HoukzA,"[{'alias': 'gaybars', 'title': 'Gay Bars'}]"
The Porterhouse Brewing Company,"['36 Water St', '58 Pearl St', 'New York, NY 10004']",New York,4.0,120,"{'latitude': 40.7032627, 'longitude': -74.0107867}",2.0,3ESlPTtjsEsyI5jhJFvBbw,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'pubs', 'title': 'Pubs'}]"
The Press Lounge,"['653 11th Ave', 'Fl 16', 'New York, NY 10036']",New York,4.0,1069,"{'latitude': 40.76452, 'longitude': -73.99586}",3.0,nCH7SR7qXu0asO1GU3iqHw,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
Bar 13,"['121 University Pl', 'New York, NY 10003']",New York,2.5,460,"{'latitude': 40.734792, 'longitude': -73.991905}",2.0,RPkW90Xx77JGSriTbBnwcQ,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
Otis,"['18 Harrison Pl', 'Brooklyn, NY 11206']",Brooklyn,5.0,331,"{'latitude': 40.706011, 'longitude': -73.932598}",2.0,RfxOtJ4SQmEeVX_XjFLWUQ,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
The Lexington Social,"['1634 Lexington Ave', 'New York, NY 10029']",New York,4.0,193,"{'latitude': 40.79057, 'longitude': -73.94768}",2.0,LNVu-bQA_ASIcWJlClgz-Q,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'latin', 'title': 'Latin American'}]"
The Bad Ass,"['26-17 23rd Ave', 'Astoria, NY 11105']",Astoria,4.0,4,"{'latitude': 40.77632, 'longitude': -73.91518}",,gK-d-vOz9UmXIE_08jEOzg,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
White House Loft,"['763 3rd Ave', 'Brooklyn, NY 11232']",Brooklyn,5.0,1,"{'latitude': 40.66097, 'longitude': -73.99983}",,a34dRvlkA8QILEr50MSj2w,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
Teraza Restaurant Lounge,"['825 Surf Ave', 'Fl 2', 'Brooklyn, NY 11224']",Brooklyn,4.5,15,"{'latitude': 40.575452, 'longitude': -73.9776775}",,F5nN8S0BwDqO-04ax7kEUA,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'lounges', 'title': 'Lounges'}]"
Casa de Montecristo,"['1016 2nd Ave', 'New York, NY 10022']",New York,4.0,168,"{'latitude': 40.75694, 'longitude': -73.96638}",2.0,-NeZ1yfRoJhu00lsDTM5ug,"[{'alias': 'tobaccoshops', 'title': 'Tobacco Shops'}, {'alias': 'cigarbars', 'title': 'Cigar Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]"
DOS31 Cocina + Bar,"['231 S 4th St', 'Brooklyn, NY 11211']",Brooklyn,4.5,37,"{'latitude': 40.7105846, 'longitude': -73.9588372}",2.0,-eddOmvmXDz7WmcKFrZXHg,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'dominican', 'title': 'Dominican'}]"
