Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories
Wahoo! Grill,"['1042 W College Ave', 'Decatur, GA 30030']",Decatur,4.0,467,"{'latitude': 33.76488, 'longitude': -84.31074}",2.0,xZi2ASWmpcgvMf-ZX0_cfA,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
Wings 101,"['2625 Piedmont Rd', 'Ste 54', 'Atlanta, GA 30324']",Atlanta,4.0,192,"{'latitude': 33.8262711489949, 'longitude': -84.3661474571174}",2.0,TL55X2Hlm427Wu85j5iC9A,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]"
Viewpoint Condos,"['855 Peachtree St NE', 'Atlanta, GA 30308']",Atlanta,4.0,6,"{'latitude': 33.7778204, 'longitude': -84.3838068}",,WXQJDpc5E5Alg12DoneTTQ,"[{'alias': 'apartments', 'title': 'Apartments'}, {'alias': 'condominiums', 'title': 'Condominiums'}]"
Marlow's Tavern,"['5590 Prado Pl', 'Atlanta, GA 30342']",Atlanta,4.0,184,"{'latitude': 33.90767, 'longitude': -84.3798599}",2.0,rbe6cBtApDk9YXDphP1XHg,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]"
Johnny's New York Style Pizza,"['1465 Chattahoochee Ave NW', 'Ste 850', 'Atlanta, GA 30318']",Atlanta,3.0,103,"{'latitude': 33.8079066322792, 'longitude': -84.4345764012754}",1.0,e8itvuHd8cfA7MuAZRrqqQ,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
Atlanta Special FX,"['488 Maltbie St', 'Bldg B', 'Lawrenceville, GA 30046']",Lawrenceville,5.0,2,"{'latitude': 33.9651668, 'longitude': -84.0034804}",,tL2YsGIS8pRrRHZOpF9kNg,"[{'alias': 'partyequipmentrentals', 'title': 'Party Equipment Rentals'}]"
D Cafe and Catering,"['1550 Ralph David Abernathy Blvd', 'Atlanta, GA 30310']",Atlanta,4.0,26,"{'latitude': 33.743689, 'longitude': -84.4384772}",1.0,GjQsnZkNAkdDA35Cir9jXA,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'catering', 'title': 'Caterers'}]"
IHOP,"['2741 Clairmont Rd NE', 'Atlanta, GA 30329']",Atlanta,2.5,90,"{'latitude': 33.8368, 'longitude': -84.3110781}",1.0,cp4JrcIoEUEK6Tn28EVJIA,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]"
Red Pepper Taqueria,"['3135 Piedmont Rd', 'Atlanta, GA 30305']",Atlanta,3.5,521,"{'latitude': 33.84267, 'longitude': -84.37027}",2.0,lsbxtz0vpccDBvA988k80A,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
HOBNOB Neighborhood Tavern - Town Brookhaven,"['804 Town Blvd NE', 'Ste A1010', 'Brookhaven, GA 30319']",Brookhaven,3.5,342,"{'latitude': 33.870588, 'longitude': -84.336451}",2.0,dKHlfuU5J_A8WpUIa44vQA,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
Marietta Diner,"['306 Cobb Pkwy S', 'Marietta, GA 30060']",Marietta,3.5,1703,"{'latitude': 33.94474, 'longitude': -84.51804}",2.0,VPHHN4tSCJSJg2n6iaslfw,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
Relapse Theatre,"['380 14th St NW', 'Atlanta, GA 30318']",Atlanta,4.0,39,"{'latitude': 33.78591, 'longitude': -84.39944}",1.0,DLrSmIi5jTWYZXMW9XnNQg,"[{'alias': 'comedyclubs', 'title': 'Comedy Clubs'}, {'alias': 'theater', 'title': 'Performing Arts'}]"
Renaissance Atlanta Waverly Hotel & Convention Center,"['2450 Galleria Pkwy', 'Atlanta, GA 30339']",Atlanta,3.5,144,"{'latitude': 33.8850087242379, 'longitude': -84.4643688601188}",3.0,lbQ9qKA-GsHM4i9HXnsjjA,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
CO,"['675 N Highland Ave NE', 'Ste 6000', 'Atlanta, GA 30306']",Atlanta,4.0,321,"{'latitude': 33.772891, 'longitude': -84.351836}",2.0,mAbeo_MHU7MF2kv7P0mxYQ,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'noodles', 'title': 'Noodles'}]"
Old Mill Park,"['95 Mill St', 'Roswell, GA 30075']",Roswell,4.5,65,"{'latitude': 34.013436, 'longitude': -84.3588}",,_qjXYCR1D2Q1MrhGr9UtHw,"[{'alias': 'hiking', 'title': 'Hiking'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'parks', 'title': 'Parks'}]"
Liberty Pizza,"['1275 Powers Ferry Rd SE', 'Ste 130', 'Ste 130 (Next to Microcenter)', 'Marietta, GA 30067']",Marietta,4.5,291,"{'latitude': 33.9211202, 'longitude': -84.4662105}",2.0,hxLVeqhvT4Jz4utyNx8G3w,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
gusto!,"['1935 Peachtree Rd NE', 'Atlanta, GA 30309']",Atlanta,4.5,452,"{'latitude': 33.8075938694564, 'longitude': -84.3935011499407}",1.0,WpC8T9oazzH7A7yR5e56Vg,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]"
