Name,Address,City,Rating,Review Count,Coordinates,Price
The William,"['24 E 39th St', 'New York, NY 10016']",New York,4.0,44,"{'latitude': 40.750477, 'longitude': -73.980263}",2.0
Speedy Romeo,"['376 Classon Ave', 'Brooklyn, NY 11238']",Brooklyn,4.0,596,"{'latitude': 40.6875154792236, 'longitude': -73.959874469611}",2.0
Hank's Juicy Beef,"['84 Chambers St', 'New York, NY 10007']",New York,4.5,251,"{'latitude': 40.7143487, 'longitude': -74.0072147}",2.0
Dear Irving,"['55 Irving Pl', 'New York, NY 10003']",New York,4.0,648,"{'latitude': 40.7360568971331, 'longitude': -73.9872401005554}",3.0
Muse Paintbar,"['329 Greenwich St', 'Tribeca - NYC', 'New York, NY 10013']",New York,4.5,63,"{'latitude': 40.717681, 'longitude': -74.010261}",
Empellón,"['510 Madison Ave', 'New York, NY 10022']",New York,4.0,358,"{'latitude': 40.75971, 'longitude': -73.97473}",3.0
Green Desk,"['68 Jay St', 'Brooklyn, NY 11201']",Brooklyn,4.0,12,"{'latitude': 40.702738, 'longitude': -73.9869715}",
Lyceum Theatre,"['149 W 45th St', 'New York, NY 10036']",New York,3.5,121,"{'latitude': 40.7577, 'longitude': -73.98466}",
Scarpetta,"['88 Madison Ave', 'New York, NY 10016']",New York,4.0,1938,"{'latitude': 40.744509, 'longitude': -73.9856}",3.0
The Real Estate Staging Studio,"['2 Constitution Ct', 'Hoboken, NJ 07030']",Hoboken,5.0,14,"{'latitude': 40.7519914, 'longitude': -74.0242428}",
Manhatta,"['28 Liberty St', 'Fl 60', 'New York, NY 10005']",New York,4.5,474,"{'latitude': 40.70797, 'longitude': -74.00889}",4.0
Reception Bar,"['45 Orchard St', 'New York, NY 10002']",New York,4.5,57,"{'latitude': 40.7163598, 'longitude': -73.9913564}",
The Sweet Spot,"['235 West 46th St', 'New York, NY 10036']",New York,3.5,6,"{'latitude': 40.7596339, 'longitude': -73.9873072}",
Citi Field,"['123-01 Roosevelt Ave', 'Corona, NY 11368']",Corona,4.0,1040,"{'latitude': 40.75709, 'longitude': -73.845823}",
Novelty Eats,"['1765 Crosby Ave', 'Bronx, NY 10461']",Bronx,4.0,79,"{'latitude': 40.84673, 'longitude': -73.83229}",2.0
Liquor Lab,"['138 Wooster St', 'Fl 2', 'New York, NY 10012']",New York,4.5,28,"{'latitude': 40.72566, 'longitude': -73.99955}",
Razza Pizza Artigianale,"['275 Grove St', 'Jersey City, NJ 07302']",Jersey City,4.0,911,"{'latitude': 40.7177490485075, 'longitude': -74.0441924355125}",2.0
Broadway Theatre,"['1681 Broadway', 'New York, NY 10019']",New York,4.0,139,"{'latitude': 40.76336, 'longitude': -73.9834}",
The McKittrick Hotel,"['530 W 27th St', 'New York, NY 10001']",New York,4.0,100,"{'latitude': 40.750611, 'longitude': -74.003868}",3.0
Minimax,"['New York, NY 10012']",New York,5.0,10,"{'latitude': 40.7258, 'longitude': -73.99793}",
Sottocasa Pizzeria,"['298 Atlantic Ave', 'Brooklyn, NY 11201']",Brooklyn,4.5,642,"{'latitude': 40.688285, 'longitude': -73.989006}",2.0
The Great Northeast Cheese Fest,"['13735 Northern Blvd', 'Flushing, NY 11354']",Flushing,5.0,8,"{'latitude': 40.7639, 'longitude': -73.830009}",2.0
Lil Frankie's,"['19 1st Ave', 'New York, NY 10003']",New York,4.0,1154,"{'latitude': 40.723625, 'longitude': -73.988555}",2.0
Market Table,"['54 Carmine St', 'New York, NY 10014']",New York,4.0,792,"{'latitude': 40.7297659255873, 'longitude': -74.0037665277862}",3.0
"The Mad Hand Arts, Graphics & Design","['Forest Hills, NY 11375']",Forest Hills,5.0,1,"{'latitude': 40.7152442932129, 'longitude': -73.8451766967773}",
The Russian Tea Room,"['150 W 57th St', 'New York, NY 10019']",New York,3.0,1006,"{'latitude': 40.764958, 'longitude': -73.9794337}",4.0
Maison Harlem,"['341 St Nicholas Ave', 'New York, NY 10027']",New York,4.0,503,"{'latitude': 40.8121862892803, 'longitude': -73.9516100875101}",2.0
Il Porto Ristorante,"['37 Washington Ave', 'Brooklyn, NY 11205']",Brooklyn,4.0,338,"{'latitude': 40.6974427, 'longitude': -73.9675197}",2.0
Chocolat Moderne,"['27 West 20th St', 'Fl 9', 'New York, NY 10011']",New York,4.5,72,"{'latitude': 40.740633, 'longitude': -73.9927017}",3.0
Craft,"['43 E 19th St', 'New York, NY 10003']",New York,4.0,1021,"{'latitude': 40.73818, 'longitude': -73.98866}",4.0
Sago Hotel,"['120 Allen St', 'New York, NY 10002']",New York,4.0,29,"{'latitude': 40.7193609, 'longitude': -73.9899591}",3.0
Kajitsu,"['125 E 39th St', 'New York, NY 10016']",New York,4.0,250,"{'latitude': 40.7498614, 'longitude': -73.9777215}",4.0
Lea,"['1022 Cortelyou Rd', 'Brooklyn, NY 11218']",Brooklyn,3.5,330,"{'latitude': 40.63932, 'longitude': -73.96799}",2.0
Tramezzini NYC,"['309 E Houston', 'New York, NY 10002']",New York,4.5,118,"{'latitude': 40.7211848351606, 'longitude': -73.983472726423}",2.0
Vite Vinosteria,"['31-05 34th St', 'Astoria, NY 11106']",Astoria,4.5,589,"{'latitude': 40.7629734277725, 'longitude': -73.92119564116}",2.0
Baruch College Performing Arts Center,"['55 Lexington Ave', 'New York, NY 10010']",New York,3.5,12,"{'latitude': 40.74043, 'longitude': -73.98391}",
Victor's Cafe,"['236 W 52nd St', 'New York, NY 10019']",New York,4.0,1483,"{'latitude': 40.7629499, 'longitude': -73.98403}",3.0
As Is NYC,"['734 10th Ave', 'New York, NY 10019']",New York,4.0,214,"{'latitude': 40.7645799, 'longitude': -73.9914759}",2.0
Morgan Turkewitz - Compass,"['90 Fifth Ave', 'Fl 3', 'New York, NY 10011']",New York,5.0,4,"{'latitude': 40.7363868, 'longitude': -73.9933703}",
ICHIRAN - Brooklyn,"['374 Johnson Ave', 'Brooklyn, NY 11206']",Brooklyn,3.5,1168,"{'latitude': 40.707587, 'longitude': -73.933271}",2.0
XIV,"['383 Troutman St', 'Brooklyn, NY 11237']",Brooklyn,4.5,82,"{'latitude': 40.7060529, 'longitude': -73.9233777}",3.0
Court Street Grocers LaGuardia Place,"['540 Laguardia Pl', 'New York, NY 10012']",New York,4.5,114,"{'latitude': 40.72889, 'longitude': -73.99861}",2.0
Waterside Restaurant & Catering,"['7800 B River Rd', 'Ste B', 'North Bergen, NJ 07047']",North Bergen,3.0,490,"{'latitude': 40.7955711, 'longitude': -73.9968757}",3.0
BAMCafe,"['30 Lafayette Ave', ""BAM's Building Lepercq Space at Peter Jay Sharp Building"", 'Brooklyn, NY 11217']",Brooklyn,4.0,86,"{'latitude': 40.68673, 'longitude': -73.97775}",2.0
Gotham Hall,"['1356 Broadway', 'New York, NY 10018']",New York,4.0,52,"{'latitude': 40.75157, 'longitude': -73.98741}",
Left Bank Burger Bar,"['194 Newark Ave', 'Jersey City, NJ 07302']",Jersey City,4.0,765,"{'latitude': 40.72182, 'longitude': -74.04619}",2.0
Flipper’s,"['337 W Broadway', 'New York, NY 10013']",New York,3.5,436,"{'latitude': 40.72242, 'longitude': -74.00357}",2.0
The Uptown Garrison,"['821 W 181st', 'New York, NY 10033']",New York,4.0,132,"{'latitude': 40.8512380090093, 'longitude': -73.9392676530849}",2.0
"The Chatwal, a Luxury Collection Hotel, New York City","['130 W 44th St', 'New York, NY 10036']",New York,3.5,81,"{'latitude': 40.7566927, 'longitude': -73.9844695}",3.0
Baccarat Hotel,"['28 W 53rd St', 'New York, NY 10019']",New York,4.0,240,"{'latitude': 40.76091, 'longitude': -73.97732}",4.0
Clurman Theatre,"['410 W 42nd St', 'New York, NY 10036']",New York,4.0,9,"{'latitude': 40.758419, 'longitude': -73.9934006}",
Russian Baths on Neck Road,"['1200 Gravesend Neck Rd', 'Brooklyn, NY 11229']",Brooklyn,4.0,62,"{'latitude': 40.59424, 'longitude': -73.95788}",2.0
Parenting Made Joyful,"['303 E 33rd St', 'New York, NY 10016']",New York,5.0,31,"{'latitude': 40.74399, 'longitude': -73.97548}",
Pizza By Certé,"['20 West 55th St', 'New York, NY 10019']",New York,4.0,443,"{'latitude': 40.7619979368852, 'longitude': -73.9761684}",1.0
The Brooklyn Mirage,"['140 Stewart Ave', 'East Williamsburg, NY 11237']",East Williamsburg,4.0,103,"{'latitude': 40.710622, 'longitude': -73.926541}",
Kobrick Coffee,"['24 9th Ave', 'New York, NY 10014']",New York,4.0,370,"{'latitude': 40.7403520674024, 'longitude': -74.005612602245}",2.0
BXL Cafe,"['125 W 43rd St', 'New York, NY 10036']",New York,3.5,519,"{'latitude': 40.75618, 'longitude': -73.98461}",2.0
The Arclight Theatre,"['152 W 71st St', 'New York, NY 10023']",New York,2.0,15,"{'latitude': 40.77733, 'longitude': -73.98102}",
HinoMaru Ramen,"['33-18 Ditmars Blvd', 'Astoria, NY 11105']",Astoria,4.0,893,"{'latitude': 40.774889916651, 'longitude': -73.9092001318932}",2.0
Audio Incorporated,"['170 W Westfield Ave', 'Ste 1', 'Roselle Park, NJ 07204']",Roselle Park,5.0,2,"{'latitude': 40.66043, 'longitude': -74.2700799}",
The Riverside Theatre,"['91 Claremont Ave', 'New York, NY 10027']",New York,4.0,4,"{'latitude': 40.8113712072372, 'longitude': -73.9628174901009}",
Malatesta Trattoria,"['649 Washington St', 'New York, NY 10014']",New York,4.0,1250,"{'latitude': 40.73285, 'longitude': -74.00847}",2.0
Driggs Finest Deli,"['162 Driggs Ave', 'Brooklyn, NY 11222']",Brooklyn,3.5,4,"{'latitude': 40.723231, 'longitude': -73.944899}",
Stocked Cafe,"['663 Washington Ave', 'Brooklyn, NY 11238']",Brooklyn,4.0,152,"{'latitude': 40.6772452, 'longitude': -73.9634769}",2.0
Lotte New York Palace,"['455 Madison Ave', 'New York, NY 10022']",New York,4.0,443,"{'latitude': 40.758026, 'longitude': -73.9749775}",3.0
Hamilton's Cafe Restaurant,"['3570 Broadway', 'New York, NY 10031']",New York,4.0,214,"{'latitude': 40.8273399113877, 'longitude': -73.9494765934278}",2.0
GW Printing,"['37-05 B Prince St', 'Flushing, NY 11354']",Flushing,4.5,8,"{'latitude': 40.760753, 'longitude': -73.832641}",
September Wines & Spirits,"['100 Stanton St', 'New York, NY 10002']",New York,4.0,70,"{'latitude': 40.721359220593875, 'longitude': -73.98782197690565}",2.0
True Love Wedding Studio,"['188-04 Northern Blvd', 'Fl 2', 'Flushing, NY 11354']",Flushing,4.5,140,"{'latitude': 40.7575643, 'longitude': -73.7926571}",
Wolfgang's Steakhouse,"['250 W 41st St', 'New York, NY 10036']",New York,3.0,509,"{'latitude': 40.7560922459689, 'longitude': -73.9894847244675}",3.0
Sisters,"['900 Fulton St', 'Brooklyn, NY 11238']",Brooklyn,3.5,297,"{'latitude': 40.6828717, 'longitude': -73.9651809}",2.0
Casa Lever,"['390 Park Ave', 'New York, NY 10022']",New York,4.0,229,"{'latitude': 40.759741, 'longitude': -73.972956}",3.0
Lamia's Fish Market,"['47 Ave B', 'New York, NY 10009']",New York,4.0,260,"{'latitude': 40.722979, 'longitude': -73.9825102}",
The Acorn Theatre,"['410 West 42nd St', 'Theatre Row', 'New York, NY 10036']",New York,4.5,34,"{'latitude': 40.7586850652867, 'longitude': -73.9932779475745}",
Allswell,"['124 Bedford Ave', 'Brooklyn, NY 11211']",Brooklyn,3.5,376,"{'latitude': 40.71967, 'longitude': -73.955996}",2.0
Workroom Social,"['96 Madison St', 'Ground Floor', 'Brooklyn, NY 11216']",Brooklyn,5.0,13,"{'latitude': 40.6841746777079, 'longitude': -73.9552760979309}",
The Theatre at Saint Clement's,"['423 W 46th St', 'New York, NY 10036']",New York,4.0,13,"{'latitude': 40.761566, 'longitude': -73.991569}",
Bright Glare Pictures,"['Brooklyn, NY 11221']",Brooklyn,5.0,17,"{'latitude': 40.69235, 'longitude': -73.9261}",
MangoSeed Restaurant,"['755 Flatbush Ave', 'Brooklyn, NY 11226']",Brooklyn,4.0,815,"{'latitude': 40.65453249999999, 'longitude': -73.95941959999999}",2.0
Coco Productions,"['4 Gottlieb Dr', 'Pearl River, NY 10965']",Pearl River,5.0,2,"{'latitude': 41.067639, 'longitude': -74.042473}",
Piccolo Angolo Restaurant,"['621 Hudson St', 'New York, NY 10014']",New York,4.0,553,"{'latitude': 40.7378601855952, 'longitude': -74.0058052539825}",2.0
The Meatball Shop,"['798 9th Ave', 'New York, NY 10019']",New York,4.0,387,"{'latitude': 40.7651804928198, 'longitude': -73.9874866666706}",2.0
BierWax,"['556 Vanderbilt Ave', 'Brooklyn, NY 11238']",Brooklyn,5.0,102,"{'latitude': 40.6800201748959, 'longitude': -73.9682761207223}",2.0
Santina,"['820 Washington St', 'New York, NY 10014']",New York,3.5,659,"{'latitude': 40.739604, 'longitude': -74.008868}",3.0
Maialino,"['2 Lexington Ave', 'New York, NY 10010']",New York,4.0,1386,"{'latitude': 40.738437, 'longitude': -73.985686}",3.0
Trattoria Trecolori,"['254 West 47th St', 'New York, NY 10036']",New York,4.0,2354,"{'latitude': 40.75998, 'longitude': -73.98671}",2.0
Baku Palace Restaurant,"['2001 Emmons Ave', 'Brooklyn, NY 11235']",Brooklyn,3.5,146,"{'latitude': 40.584057, 'longitude': -73.948181}",3.0
Blind Tiger Ale House,"['281 Bleecker St', 'New York, NY 10014']",New York,4.0,886,"{'latitude': 40.731926, 'longitude': -74.003223}",2.0
Seamore's - Chelsea,"['161 8th Ave', 'New York, NY 10011']",New York,3.5,213,"{'latitude': 40.74247, 'longitude': -74.0009}",2.0
A Christmas Story The Musical,"['205 W 46th St', 'New York, NY 10036']",New York,4.5,16,"{'latitude': 40.7591214, 'longitude': -73.9860015}",
Bubby's Tribeca,"['120 Hudson St', 'New York, NY 10013']",New York,3.5,1438,"{'latitude': 40.7198118, 'longitude': -74.0083092}",2.0
SUGARFISH by sushi nozawa,"['33 E 20th St', 'New York, NY 10003']",New York,4.0,853,"{'latitude': 40.73901, 'longitude': -73.98882}",3.0
Blue Smoke,"['255 Vesey St', 'New York, NY 10282']",New York,3.5,650,"{'latitude': 40.714486, 'longitude': -74.0152768}",2.0
Sekend Sun,"['32-11 Broadway', 'Astoria, NY 11106']",Astoria,4.0,292,"{'latitude': 40.7615356, 'longitude': -73.9240335}",2.0
Shiraz Events,"['161 W 22nd St', 'Fl 2', 'New York, NY 10011']",New York,4.0,4,"{'latitude': 40.7433700561523, 'longitude': -73.9954223632812}",
White Glove Elite,"['850 7th Ave', 'Ste 1100', 'New York, NY 10001']",New York,4.5,14,"{'latitude': 40.7640612, 'longitude': -73.9814763}",
Gary's Loft,"['28 W 36th St', 'New York, NY 10018']",New York,4.5,12,"{'latitude': 40.7501258850098, 'longitude': -73.9851531982422}",
La Lanterna Di Vittorio,"['129 MacDougal St', 'New York, NY 10012']",New York,4.0,1472,"{'latitude': 40.73069, 'longitude': -74.00015}",2.0
MUD,"['307 E 9th St', 'New York, NY 10003']",New York,4.0,1182,"{'latitude': 40.72905, 'longitude': -73.98668}",2.0
JJ's Fusion,"['37-05 31st Ave', 'Astoria, NY 11103']",Astoria,4.0,449,"{'latitude': 40.762086, 'longitude': -73.918391}",2.0
Double Zero,"['65 2nd Ave', 'New York, NY 10003']",New York,4.5,525,"{'latitude': 40.7261288, 'longitude': -73.9896645}",2.0
ICHIRAN - Times Square,"['152 W 49th St', 'New York, NY 10019']",New York,4.5,363,"{'latitude': 40.76004, 'longitude': -73.9833}",2.0
Marta,"['29 E 29th St', 'New York, NY 10016']",New York,4.0,889,"{'latitude': 40.7445882, 'longitude': -73.9847936}",3.0
Think Reel Films,"['76 E Main St', 'Little Falls, NJ 07424']",Little Falls,5.0,1,"{'latitude': 40.8792686462402, 'longitude': -74.2210540771484}",
Ippudo Westside,"['321 W 51st St', 'New York, NY 10019']",New York,4.0,3714,"{'latitude': 40.76344, 'longitude': -73.98661}",2.0
Arlo SoHo,"['231 Hudson St', 'New York, NY 10013']",New York,3.5,250,"{'latitude': 40.724495, 'longitude': -74.007965}",2.0
Naruto Ramen,"['1596 3rd Ave', 'New York, NY 10128']",New York,3.5,953,"{'latitude': 40.781223, 'longitude': -73.952636}",2.0
Peng's Noodle Folk,"['1659 1st Ave', 'New York, NY 10028']",New York,4.5,456,"{'latitude': 40.77726, 'longitude': -73.94932}",2.0
Up&Up,"['243 Canal St', 'Fl 6', 'New York, NY 10013']",New York,5.0,1,"{'latitude': 40.718428, 'longitude': -74.000002}",
Conrad New York Downtown,"['102 N End Ave', 'New York, NY 10282']",New York,4.0,305,"{'latitude': 40.71503, 'longitude': -74.0158397}",3.0
Top Hops,"['94 Orchard St', 'New York, NY 10002']",New York,4.5,326,"{'latitude': 40.71838, 'longitude': -73.98984}",2.0
Sai,"['95-34 Queens Blvd', 'Rego Park, NY 11374']",Rego Park,5.0,185,"{'latitude': 40.73012, 'longitude': -73.8636}",2.0
Brooklyn Crab,"['24 Reed St', 'Brooklyn, NY 11231']",Brooklyn,3.0,1030,"{'latitude': 40.6752649, 'longitude': -74.016568}",2.0
Zatar,"['1294 Myrtle Ave', 'Brooklyn, NY 11221']",Brooklyn,4.5,144,"{'latitude': 40.6980763644669, 'longitude': -73.9245712108767}",2.0
Aria Wine Bar,"['369 51st St', 'New York, NY 10019']",New York,3.5,410,"{'latitude': 40.76413, 'longitude': -73.98826}",3.0
Friedmans,"['132 W 31st St', 'New York, NY 10001']",New York,4.0,2479,"{'latitude': 40.74839, 'longitude': -73.99062}",2.0
Cap 21,"['18 W 18th St', 'Fl 6', 'New York, NY 10011']",New York,3.5,12,"{'latitude': 40.706422, 'longitude': -74.012611}",
Five & Dime,"['8 Park Pl', 'New York, NY 10007']",New York,4.5,87,"{'latitude': 40.7126429155284, 'longitude': -74.0080474702053}",2.0
Mayfield,"['688 Franklin Ave', 'Brooklyn, NY 11238']",Brooklyn,4.0,532,"{'latitude': 40.6748580932617, 'longitude': -73.9565734863281}",2.0
Bessou,"['5 Bleecker St', 'New York, NY 10012']",New York,4.0,281,"{'latitude': 40.725502, 'longitude': -73.992675}",2.0
13th Street Repertory Company,"['50 W 13th St', 'New York, NY 10011']",New York,4.0,21,"{'latitude': 40.7360916137695, 'longitude': -73.9965591430664}",
Ingrid K. Studio,"['23 Mcwilliams Pl', 'Jersey City, NJ 07302']",Jersey City,5.0,7,"{'latitude': 40.7275912, 'longitude': -74.0442033}",
Tommy Bahama Restaurant | Bar | Store - New York,"['551 5th Ave', 'New York, NY 10176']",New York,4.0,596,"{'latitude': 40.7553882217953, 'longitude': -73.9792002147005}",3.0
Tara Rose,"['384 3rd Ave', 'New York, NY 10016']",New York,4.5,254,"{'latitude': 40.74186799238025, 'longitude': -73.9814236}",2.0
One If By Land Two If By Sea,"['17 Barrow St', 'New York, NY 10014']",New York,3.5,1410,"{'latitude': 40.732498, 'longitude': -74.002595}",4.0
Paper Mill Playhouse,"['22 Brookside Dr', 'Millburn, NJ 07041']",Millburn,4.0,63,"{'latitude': 40.728182, 'longitude': -74.308718}",2.0
Sweeter,"['New York, NY 10022']",New York,4.0,114,"{'latitude': 40.75889205932617, 'longitude': -73.96851348876953}",1.0
Tacombi - Nolita,"['267 Elizabeth St', 'New York, NY 10012']",New York,3.5,1123,"{'latitude': 40.7240304, 'longitude': -73.9939028}",2.0
Taproom No 307,"['307 3rd Ave', 'New York, NY 10010']",New York,3.5,488,"{'latitude': 40.738981, 'longitude': -73.98266}",2.0
Noreetuh,"['128 1st Ave', 'New York, NY 10009']",New York,4.0,445,"{'latitude': 40.727275, 'longitude': -73.985221}",3.0
Kesté Pizza & Vino,"['66 Gold S', 'New York, NY 10038']",New York,4.0,1414,"{'latitude': 40.7093947, 'longitude': -74.0048977}",2.0
1 Hotel Brooklyn Bridge,"['60 Furman St', 'Brooklyn, NY 11201']",Brooklyn,3.5,241,"{'latitude': 40.701729, 'longitude': -73.995882}",3.0
City Beer,"['200 E 39th St', 'New York, NY 10016']",New York,4.5,58,"{'latitude': 40.7487212793455, 'longitude': -73.9757692068815}",2.0
Vinum Restaurant & Wine Bar,"['704 Bay St', 'Staten Island, NY 10304']",Staten Island,4.5,163,"{'latitude': 40.62482, 'longitude': -74.07478}",3.0
Emilio's Ballato,"['55 E Houston St', 'New York, NY 10012']",New York,4.0,354,"{'latitude': 40.7244923, 'longitude': -73.9944022}",3.0
Park Avenue Armory,"['643 Park Ave', 'New York, NY 10065']",New York,4.5,66,"{'latitude': 40.767313, 'longitude': -73.9662107}",2.0
Angel's Share,"['8 Stuyvesant St', 'New York, NY 10003']",New York,4.5,2118,"{'latitude': 40.7297097529882, 'longitude': -73.9891492245369}",2.0
Russian Vodka Room,"['265 W 52nd St', 'New York, NY 10019']",New York,4.0,545,"{'latitude': 40.76349, 'longitude': -73.9848}",2.0
Lupa,"['170 Thompson St', 'New York, NY 10012']",New York,4.0,1555,"{'latitude': 40.7276, 'longitude': -74.000045}",3.0
Le District,"['225 Liberty St', 'New York, NY 10281']",New York,3.5,556,"{'latitude': 40.7126473617984, 'longitude': -74.0157784596443}",2.0
Clayhouse Brooklyn,"['229 Smith St', 'Brooklyn, NY 11231']",Brooklyn,3.5,5,"{'latitude': 40.683818, 'longitude': -73.992014}",
Orso,"['322 W 46th St', 'New York, NY 10036']",New York,4.0,183,"{'latitude': 40.759994, 'longitude': -73.989025}",3.0
Monte's,"['451 Carroll St', 'Brooklyn, NY 11215']",Brooklyn,4.0,145,"{'latitude': 40.6775499, 'longitude': -73.98724}",2.0
Calle Dao - Bryant Park,"['38 W 39th St', 'New York, NY 10018']",New York,4.0,1799,"{'latitude': 40.75222, 'longitude': -73.98420351}",2.0
Atlantic Acting School,"['76 Ninth Ave', 'Ste 537', 'New York, NY 10011']",New York,3.5,8,"{'latitude': 40.74189, 'longitude': -74.00446}",
Saluggi's,"['325 Church St', 'New York, NY 10013']",New York,4.0,563,"{'latitude': 40.720104, 'longitude': -74.003578}",2.0
Liberty Warehouse,"['260 Conover St', 'Brooklyn, NY 11231']",Brooklyn,4.5,116,"{'latitude': 40.6768460650472, 'longitude': -74.0193804687264}",
HC Love Stories,"['Brooklyn, NY 02130']",Brooklyn,5.0,25,"{'latitude': 40.6924514770508, 'longitude': -73.9903564453125}",
Cirque du Soleil - Banana Shpeel NYC,"['2124 Broadway', 'New York, NY 10023']",New York,3.0,10,"{'latitude': 40.78047, 'longitude': -73.98117}",
Acting Center of NY,"['131 West 72nd St', 'Ripley Grier Studios', 'Manhattan, NY 10023']",Manhattan,3.5,2,"{'latitude': 40.7779065, 'longitude': -73.9799223}",
Fleming’s Prime Steakhouse & Wine Bar,"['90 The Promenade', 'Edgewater, NJ 07020']",Edgewater,4.0,515,"{'latitude': 40.8059111677674, 'longitude': -73.9875190460327}",3.0
The Riverside Church,"['490 Riverside Dr', 'New York, NY 10027']",New York,4.0,44,"{'latitude': 40.811865260089, 'longitude': -73.963054743483}",
Positano Restaurant,"['10018 4th Ave', 'Brooklyn, NY 11209']",Brooklyn,4.5,401,"{'latitude': 40.6127378, 'longitude': -74.0339271}",3.0
Kew Gardens Cinema,"['8105 Lefferts Blvd', 'Kew Gardens, NY 11415']",Kew Gardens,4.0,226,"{'latitude': 40.7090274, 'longitude': -73.8300601}",
House of Que,"['340 Sinatra Dr', 'Hoboken, NJ 07030']",Hoboken,3.5,487,"{'latitude': 40.7405843890325, 'longitude': -74.0268678606049}",2.0
The Ludlow New York City,"['180 Ludlow St', 'New York, NY 10002']",New York,4.0,133,"{'latitude': 40.721839, 'longitude': -73.987355}",3.0
Chef's Table at Brooklyn Fare,"['431 W 37th St', 'New York, NY 10018']",New York,4.5,534,"{'latitude': 40.7561930774282, 'longitude': -73.9966090932068}",4.0
Sushi Lab,"['132 W 47th St', 'New York, NY 10036']",New York,4.5,317,"{'latitude': 40.758417, 'longitude': -73.983301}",
DOMODOMO - New York,"['140 W Houston St', 'New York, NY 10012']",New York,4.0,1160,"{'latitude': 40.72803, 'longitude': -74.00167}",3.0
Radiance,"['208 E 50th St', '2nd & 3rd Ave', 'New York, NY 10022']",New York,3.5,174,"{'latitude': 40.7555779423723, 'longitude': -73.9703503944427}",2.0
SakaMai,"['157 Ludlow St', 'New York, NY 10002']",New York,4.0,679,"{'latitude': 40.7209536656701, 'longitude': -73.9881407239426}",3.0
The Polo Bar,"['1 E 55th St', 'New York, NY 10022']",New York,4.0,421,"{'latitude': 40.761559099, 'longitude': -73.9743427135}",3.0
The Grey Dog - Union Square,"['90 University Pl', 'New York, NY 10003']",New York,4.0,1066,"{'latitude': 40.733828, 'longitude': -73.993052}",2.0
ABCV,"['38 E 19th St', 'New York, NY 10003']",New York,4.0,530,"{'latitude': 40.738058, 'longitude': -73.989289}",3.0
The Prince George Ballroom,"['15 E 27th St', 'New York, NY 10016']",New York,4.0,12,"{'latitude': 40.7436984832128, 'longitude': -73.9865857664409}",
Numero 28 Pizzeria Napoletana,"['176 2nd Ave', 'New York, NY 10003']",New York,4.0,538,"{'latitude': 40.73041, 'longitude': -73.98595}",2.0
Golf Club at Chelsea Piers,"['59 Chelsea Piers', 'New York, NY 10011']",New York,4.0,177,"{'latitude': 40.7456218469168, 'longitude': -74.0095717240814}",
Nabi Photography,"['New York, NY 10022']",New York,4.5,15,"{'latitude': 40.75856, 'longitude': -73.96856}",
Casa Apicii,"['62 W 9th St', 'New York, NY 10011']",New York,4.0,147,"{'latitude': 40.733818, 'longitude': -73.998742}",3.0
The Bedford,"['110 Bedford Ave', 'Brooklyn, NY 11249']",Brooklyn,3.5,411,"{'latitude': 40.720019, 'longitude': -73.9555259}",2.0
NYC Gangster Tours,"['10 Mulberry St', 'New York, NY 10001']",New York,4.5,38,"{'latitude': 40.7140449, 'longitude': -73.9995576}",
Essex,"['124 Rivington St', 'New York, NY 10002']",New York,3.5,2024,"{'latitude': 40.7196975497428, 'longitude': -73.9873982202378}",3.0
The Radio City Stage Door Tour,"['1260 Ave Of The Americas', 'New York, NY 10020']",New York,4.5,495,"{'latitude': 40.75953, 'longitude': -73.97858}",3.0
Izakaya Juraku,"['121 Ludlow St', 'New York, NY 10002']",New York,4.5,113,"{'latitude': 40.7196796287355, 'longitude': -73.9887088537216}",2.0
Masseria Dei Vini,"['887 9th Ave', 'New York, NY 10019']",New York,4.0,449,"{'latitude': 40.7684, 'longitude': -73.98558}",3.0
The New Victory Theater,"['209 W 42nd St', 'New York, NY 10036']",New York,4.5,30,"{'latitude': 40.75649, 'longitude': -73.98763}",
La Contenta Oeste,"['78 W 11th St', 'New York, NY 10011']",New York,4.0,238,"{'latitude': 40.7352, 'longitude': -73.99808}",2.0
Brooks Atkinson Theatre,"['256 W 47th St', 'New York, NY 10036']",New York,3.5,115,"{'latitude': 40.76006, 'longitude': -73.98686}",
Cagen,"['414 E 9th St', 'New York, NY 10009']",New York,4.5,194,"{'latitude': 40.72779, 'longitude': -73.98417}",4.0
The Brick House,"['179 Godwin Ave', 'Wyckoff, NJ 07481']",Wyckoff,3.5,149,"{'latitude': 41.00523, 'longitude': -74.15992}",3.0
Harold and Miriam Steinberg Center For Theatre,"['111 West 46th St', 'New York, NY 10036']",New York,4.5,10,"{'latitude': 40.7576962, 'longitude': -73.9826333}",
Spaghetti Incident,"['231 Eldridge St', 'New York, NY 10002']",New York,4.0,597,"{'latitude': 40.7223153441439, 'longitude': -73.9899454318763}",2.0
Royal Queen,"['136-20 Roosevelt Ave', '3F', 'Flushing, NY 11354']",Flushing,3.0,198,"{'latitude': 40.759348, 'longitude': -73.829067}",2.0
Mr Vino's Cucina,"['7103 Austin St', 'Forest Hills, NY 11375']",Forest Hills,4.0,99,"{'latitude': 40.7200873, 'longitude': -73.8445468}",2.0
