Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories
Kong Sihk Tong 港食堂,"['65 Bayard St', 'New York, NY 10013']",New York,4.0,288,"{'latitude': 40.71542, 'longitude': -73.99813}",1.0,hNFe8WhCibrqT4sFcZmAgw,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hkcafe', 'title': 'Hong Kong Style Cafe'}]"
Hyo Dong Gak,"['51 W 35th St', 'New York, NY 10001']",New York,3.5,411,"{'latitude': 40.7501219, 'longitude': -73.9862269}",2.0,dpCSDy9uefOEcY44FHss2Q,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}]"
Red Bowl Asian Kitchen,"['446 Main Ave', 'Wallington, NJ 07057']",Wallington,4.0,73,"{'latitude': 40.857979, 'longitude': -74.100957}",1.0,XZKNFGN10jzjEh7HIf0BDA,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'chinese', 'title': 'Chinese'}]"
Hong Kong Kei One,"['4207 Hylan Blvd', 'Staten Island, NY 10308']",Staten Island,4.5,97,"{'latitude': 40.5376089, 'longitude': -74.1503651}",1.0,TV8v5BQXMprtMwhkUXjLdw,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]"
Suzuki Shokudo,"['38-01 31st St', 'Long Island City, NY 11101']",Long Island City,4.5,140,"{'latitude': 40.75353, 'longitude': -73.93184}",2.0,mm8gYHxaLLRyv3CslY40TA,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}]"
May Wah Fast Food,"['190 Hester St', 'New York, NY 10013']",New York,4.0,355,"{'latitude': 40.71825, 'longitude': -73.99842}",1.0,lKxmH-hQ6ezKbq4URKrd-Q,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'taiwanese', 'title': 'Taiwanese'}]"
China Moon,"['7 E 47th St', 'New York, NY 10017']",New York,2.0,108,"{'latitude': 40.75653, 'longitude': -73.97768}",2.0,XF9MChLaOvtaFV-bReLBqQ,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'cantonese', 'title': 'Cantonese'}]"
Spring Cafe,"['153D Centre St', 'New York, NY 10013']",New York,4.5,127,"{'latitude': 40.71792, 'longitude': -74.00021}",1.0,anayUOcPkiAvijszwOf_Rw,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]"
Kyoto,"['115 Smith St', 'Brooklyn, NY 11201']",Brooklyn,4.0,229,"{'latitude': 40.6877593994141, 'longitude': -73.989501953125}",2.0,AFisWoWm0pfxEi1dMYitKw,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]"
CZEN,"['4410 Avenue H', 'Brooklyn, NY 11234']",Brooklyn,4.5,47,"{'latitude': 40.6324824894253, 'longitude': -73.9337566183575}",3.0,R8x9TlQ5zj-CzrjHVxHD-Q,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
Sushi&Asian Kitchen,"['336 S Ave E', 'Westfield, NJ 07090']",Westfield,4.5,41,"{'latitude': 40.64959, 'longitude': -74.337314}",2.0,Jzpic-lvjEOLnN5ud1oQww,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'thai', 'title': 'Thai'}]"
Amaze,"['694 3rd Ave', 'New York, NY 10017']",New York,3.0,267,"{'latitude': 40.7519302, 'longitude': -73.9739609}",2.0,DY0y0KPwu8LnQteNB-uoAQ,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'pubs', 'title': 'Pubs'}]"
Flor De Mayo,"['484 Amsterdam Ave', 'New York, NY 10024']",New York,4.0,1199,"{'latitude': 40.78609, 'longitude': -73.97658}",2.0,H1jops1lmuhrq9lP7lEGJQ,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'peruvian', 'title': 'Peruvian'}]"
Domo Taco,"['733 Franklin Ave', 'Brooklyn, NY 11238']",Brooklyn,3.5,194,"{'latitude': 40.673587499494, 'longitude': -73.9567834196103}",1.0,BjJKFJkC3V9vXgr30GL3vw,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]"
Lin Jin Restaurant,"['27 Newark Pompton Turnpike', 'Little Falls, NJ 07424']",Little Falls,4.0,3,"{'latitude': 40.8865256754161, 'longitude': -74.2461546510458}",,YB1_2c2KAgAUz4Y1U5WaJA,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'thai', 'title': 'Thai'}]"
