Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories
Manhattan Beach Studios,"['1600 Rosecrans Ave', 'Bldg 7, Ste 101', 'Manhattan Beach, CA 90266']",Manhattan Beach,5.0,8,"{'latitude': 33.901611, 'longitude': -118.3842111}",,pStbuZkattAqY9aO8fD9_A,"[{'alias': 'sessionphotography', 'title': 'Session Photography'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Movie in a Box,"['17328 Ventura Blvd', 'Ste 402', 'Los Angeles, CA 91316']",Los Angeles,5.0,1,"{'latitude': 34.168153285234, 'longitude': -118.518089904785}",,0imWQRzE38lgLNy9SfMtFQ,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Audio Video LA,"['600 S Spring St', 'Los Angeles, CA 90014']",Los Angeles,5.0,20,"{'latitude': 34.0455701, 'longitude': -118.250927}",,sa1YyhqIhjhQHk9hg1n_mA,"[{'alias': 'audiovisualequipmentrental', 'title': 'Audio/Visual Equipment Rental'}]"
Astro Audio Video Lighting,"['6615 San Fernando Rd', 'Glendale, CA 91201']",Glendale,4.5,83,"{'latitude': 34.1690755, 'longitude': -118.2928008}",,tD-t5dKJfSeAGxSzHCusTA,"[{'alias': 'electronicsrepair', 'title': 'Electronics Repair'}, {'alias': 'partyequipmentrentals', 'title': 'Party Equipment Rentals'}]"
Electric Pony Studios,"['439 E 58th St', 'Los Angeles, CA 90011']",Los Angeles,5.0,60,"{'latitude': 33.9900894165039, 'longitude': -118.266021728516}",,GGCpM6l8UNFa2FnSZSuRBQ,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Ametron,"['10919 Vanowen St', 'North Hollywood, CA 91605']",North Hollywood,3.5,76,"{'latitude': 34.194612, 'longitude': -118.3692321}",2.0,hfD_S9jentGZcOzrGySX3w,"[{'alias': 'electronics', 'title': 'Electronics'}, {'alias': 'hifi', 'title': 'High Fidelity Audio Equipment'}, {'alias': 'audiovisualequipmentrental', 'title': 'Audio/Visual Equipment Rental'}]"
The Pivot Spot,"['5044 Bakman Ave', 'North Hollywood, CA 91601']",North Hollywood,5.0,1,"{'latitude': 34.16201, 'longitude': -118.37693}",,-F2-qm3SrnPTHiq5vbMZVw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'marketing', 'title': 'Marketing'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}]"
Optimist Studios,"['5431 W 104th St', 'Los Angeles, CA 90045']",Los Angeles,5.0,1,"{'latitude': 33.94244, 'longitude': -118.37516}",,lpJa9T7C0jQ1yAIDVmHuJQ,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Transylvania Film & Tv Corp,"['10619 Burbank Blvd', 'North Hollywood, CA 91601']",North Hollywood,5.0,10,"{'latitude': 34.17242, 'longitude': -118.36232}",,lJ85D22GsX2sInDqtC2UHw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'photographystores', 'title': 'Photography Stores & Services'}]"
Team Indriago,"['Los Angeles, CA 90034']",Los Angeles,5.0,1,"{'latitude': 34.052187, 'longitude': -118.243425}",,fEe_r2FGqDXttb8KgzWPfw,"[{'alias': 'marketing', 'title': 'Marketing'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Central Station Media,"['11440 Ventura Blvd', 'Unit 200', 'Studio City, CA 91604']",Studio City,5.0,8,"{'latitude': 34.1391862, 'longitude': -118.3803122}",,k13DzoJiPH2MUPK2KXsplQ,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Sound Rental by My Aunt Sue,"['Santa Monica, CA 90404']",Santa Monica,5.0,15,"{'latitude': 34.02875, 'longitude': -118.4717975}",,Vn59u23b9kAiUeYQ9ev7nQ,"[{'alias': 'audiovisualequipmentrental', 'title': 'Audio/Visual Equipment Rental'}]"
Indie Lab Film Studios,"['2525 W 7th St', 'Los Angeles, CA 90057']",Los Angeles,2.5,2,"{'latitude': 34.0589629, 'longitude': -118.2823237}",1.0,UQXUxiSm-wyHmcgyM84A7Q,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'talentagencies', 'title': 'Talent Agencies'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]"
SoundBite Studios,"['3333 S Hill St', 'Los Angeles, CA 90007']",Los Angeles,4.5,41,"{'latitude': 34.0201184, 'longitude': -118.274817}",,zoD712-HIUHCgvBcw70Akw,"[{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'videographers', 'title': 'Videographers'}]"
The Sword and the Stone,"['1100 West Isabel St', 'Burbank, CA 91506']",Burbank,4.0,29,"{'latitude': 34.182121, 'longitude': -118.323158}",1.0,p19VtsBM5iPaF6tuUgJofA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'costumes', 'title': 'Costumes'}, {'alias': 'hobbyshops', 'title': 'Hobby Shops'}]"
The Greystone Stage and Green Screen Studio,"['8123 Foothill Blvd', 'Sunland, CA 91040']",Sunland,5.0,10,"{'latitude': 34.259953, 'longitude': -118.309988}",,TRaY1_Vc1CyqnxD2oRcjEg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}, {'alias': 'photoclasses', 'title': 'Photography Classes'}]"
Moving Images Entertainment,"['10801 National Blvd', 'Ste 348', 'Los Angeles, CA 90064']",Los Angeles,5.0,1,"{'latitude': 34.03122, 'longitude': -118.4204}",,WK23jqMOmnK_n5MPn8tpBA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
MelroseMAC,"['6614 Melrose Ave', 'Hollywood, CA 90038']",Hollywood,4.0,389,"{'latitude': 34.083239, 'longitude': -118.33922}",3.0,yGJBBqMuP7Ww4YuHas4uhw,"[{'alias': 'computers', 'title': 'Computers'}, {'alias': 'itservices', 'title': 'IT Services & Computer Repair'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Video Equipment Rentals,"['912 Ruberta Ave', 'Glendale, CA 91201']",Glendale,3.0,10,"{'latitude': 34.1659202575684, 'longitude': -118.289619445801}",,QkLpWguiBSt-sBJBF-8srA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Li Media Studio,"['2079 E 15th St', 'Ste 338C', 'Los Angeles, CA 90021']",Los Angeles,5.0,1,"{'latitude': 34.0227055, 'longitude': -118.23312817}",,gGd0a8PMDBy-SBqK3k7Qgw,"[{'alias': 'artspacerentals', 'title': 'Art Space Rentals'}, {'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
The Bunker Loft Location,"['1500 S Los Angeles St', 'Fl 2', 'Los Angeles, CA 90015']",Los Angeles,4.5,21,"{'latitude': 34.033413, 'longitude': -118.260765}",,kPx5T2OeD-cdQvsL1n4xCQ,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
Imperial Party Rentals,"['5012 Venice Blvd', 'Los Angeles, CA 90019']",Los Angeles,4.0,101,"{'latitude': 34.045343, 'longitude': -118.347254}",,i2oCPq2unyfIqCAiPVF71A,"[{'alias': 'partyequipmentrentals', 'title': 'Party Equipment Rentals'}]"
Audio Department,"['2700 W Burbank Blvd', 'Burbank, CA 91505']",Burbank,5.0,7,"{'latitude': 34.17774, 'longitude': -118.34015}",,odQOSc2xA1GwF9giGVcTFQ,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Quixote Expendables/Studio Store - Los Angeles,"['1000 N Cahuenga Blvd', 'Los Angeles, CA 90038']",Los Angeles,3.5,6,"{'latitude': 34.08942, 'longitude': -118.32828}",,mvMxmcYuJ7JbyvDdcs5oew,"[{'alias': 'truck_rental', 'title': 'Truck Rental'}, {'alias': 'rvrental', 'title': 'RV Rental'}, {'alias': 'partyequipmentrentals', 'title': 'Party Equipment Rentals'}]"
Ceci's Party Rental,"['12131 Washington Pl', 'Ste C', 'Los Angeles, CA 90066']",Los Angeles,4.5,36,"{'latitude': 34.001, 'longitude': -118.42778}",,kN5SkW-LcZXj_WugiQsemA,"[{'alias': 'partysupplies', 'title': 'Party Supplies'}, {'alias': 'partyequipmentrentals', 'title': 'Party Equipment Rentals'}, {'alias': 'balloonservices', 'title': 'Balloon Services'}]"
LB Entertainment,"['1830 Ocean Blvd', 'Long Beach, CA 90802']",Long Beach,5.0,73,"{'latitude': 33.764207, 'longitude': -118.170059}",,3myU9VMFGi1KohmAVXQ1gg,"[{'alias': 'djs', 'title': 'DJs'}, {'alias': 'partyequipmentrentals', 'title': 'Party Equipment Rentals'}, {'alias': 'photoboothrentals', 'title': 'Photo Booth Rentals'}]"
Dreaming Tree Studio,"['1112 Chestnut St', 'Unit B', 'Burbank, CA 91506']",Burbank,5.0,5,"{'latitude': 34.1806030273438, 'longitude': -118.323188781738}",,FGeQl4z3bJ2EDzX2X1Rcsw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Action Audio & Visual,"['5907 Yarmouth Ave', 'Encino, CA 91316']",Encino,4.0,35,"{'latitude': 34.1778465477661, 'longitude': -118.519774523636}",,R6pXJm7bsZYjPTZ4JaF2aA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'partyequipmentrentals', 'title': 'Party Equipment Rentals'}, {'alias': 'djs', 'title': 'DJs'}]"
Dual Visions,"['Los Angeles, CA 90012']",Los Angeles,5.0,2,"{'latitude': 34.0522342, 'longitude': -118.2436849}",,dkaBIwG3UNdcw_P723EzUg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
SAS Studios,"['501 S Ave 17', 'Los Angeles, CA 90031']",Los Angeles,5.0,3,"{'latitude': 34.0674401, 'longitude': -118.2216856}",,1Y1fdDPFgfmJQaprE5J2Zw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'advertising', 'title': 'Advertising'}, {'alias': 'marketing', 'title': 'Marketing'}]"
Alex Bonapart Photography & Videography,"['10915 Bluffside Dr', 'Studio City, CA 91604']",Studio City,4.0,5,"{'latitude': 34.1411236404587, 'longitude': -118.367681304263}",,dJWa7X1WiNxAqeUJ5El_0A,"[{'alias': 'eventphotography', 'title': 'Event Photography'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}, {'alias': 'videographers', 'title': 'Videographers'}]"
Branam Enterprises,"['9152 Independence Ave', 'Chatsworth, CA 91311']",Chatsworth,5.0,1,"{'latitude': 34.237391, 'longitude': -118.59056}",,D7mqNuQZxGbn9hWJEpfg7w,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'partyequipmentrentals', 'title': 'Party Equipment Rentals'}]"
WICK Studios,"['1444 N Highland Ave', 'Hollywood, CA 90028']",Hollywood,5.0,6,"{'latitude': 34.0973506624007, 'longitude': -118.338416067459}",,NKSMjhvqsL_tWjSWU4y0zg,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'photographers', 'title': 'Photographers'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Champion Site + Sound - Formerly Swing House,"['3229 Casitas Ave', 'Los Angeles, CA 90039']",Los Angeles,4.5,24,"{'latitude': 34.1156729, 'longitude': -118.2509263}",,CM8Eg5BcmN3l8vkzT5uOAA,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
The Room Downtown,"['704 S Spring St', 'Fl 4', 'Los Angeles, CA 90014']",Los Angeles,4.5,21,"{'latitude': 34.04419, 'longitude': -118.25215}",,NppoGurpGen_phs3keUleg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'photographers', 'title': 'Photographers'}, {'alias': 'artspacerentals', 'title': 'Art Space Rentals'}]"
King Film USA Group,"['1909 W Burbank Blvd', 'Burbank, CA 91506']",Burbank,2.5,12,"{'latitude': 34.1810340881348, 'longitude': -118.332138061523}",,I95tqMeuSUA0Ye8NDJ5Txg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Mount Hua Studio,"['615 N Atlantic Blvd', 'Monterey Park, CA 91754']",Monterey Park,5.0,1,"{'latitude': 34.0687713623047, 'longitude': -118.134536743164}",,72FoJMVu2nRJYnfFrPUFAw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
KitSplit,"['Burbank, CA 91505']",Burbank,5.0,2,"{'latitude': 34.15592, 'longitude': -118.34321}",,YDeh3fOiCj_vgGjsJzXGog,"[{'alias': 'audiovisualequipmentrental', 'title': 'Audio/Visual Equipment Rental'}]"
