Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories
Spot On Media,"['Glendale, CA 91205']",Glendale,5.0,14,"{'latitude': 34.13809, 'longitude': -118.24403}",,7ZWbpPmRY7s0IaDwOqqhZw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'marketing', 'title': 'Marketing'}]"
YourLittleFilm,"['7304 Beverly Blvd', 'Ste 255', 'Los Angeles, CA 90036']",Los Angeles,5.0,1,"{'latitude': 34.07587, 'longitude': -118.34883}",,2xalnFvAJ9V-w1bOptS2QQ,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'advertising', 'title': 'Advertising'}]"
Central Station Media,"['11440 Ventura Blvd', 'Unit 200', 'Studio City, CA 91604']",Studio City,5.0,8,"{'latitude': 34.1391862, 'longitude': -118.3803122}",,k13DzoJiPH2MUPK2KXsplQ,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Zynderia Studios,"['1741 Naud St', 'Los Angeles, CA 90012']",Los Angeles,5.0,2,"{'latitude': 34.0689743, 'longitude': -118.2259671}",,bx0CL8tqbpFQYaXpdw3_NA,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
The Bunker Loft Location,"['1500 S Los Angeles St', 'Fl 2', 'Los Angeles, CA 90015']",Los Angeles,4.5,21,"{'latitude': 34.033413, 'longitude': -118.260765}",,kPx5T2OeD-cdQvsL1n4xCQ,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
Lightning Media,"['1415 N Cahuenga Blvd', 'Los Angeles, CA 90028']",Los Angeles,5.0,7,"{'latitude': 34.096401, 'longitude': -118.329811}",,h4lMbNP7VwvgxtiY0abzdw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Highline Studios,"['7083 Hollywood Blvd', 'Fl 1', 'West Hollywood, CA 90028']",West Hollywood,3.0,4,"{'latitude': 34.1018384, 'longitude': -118.3444009}",,eT4FyPSeoHTFILOm2uz9mw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'marketing', 'title': 'Marketing'}]"
iFilmHub Studios,"['7650 Lankershim Blvd', 'North Hollywood, CA 91605']",North Hollywood,5.0,2,"{'latitude': 34.210019, 'longitude': -118.385812}",,JzhUxW1swiAgHRBiAXnmWg,"[{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Passion Driven Productions,"['Burbank, CA 91502']",Burbank,5.0,1,"{'latitude': 34.1772371, 'longitude': -118.3082034}",,-MUBcWP4XYTHCRvzXnWMCg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Living Locket Films,"['Los Angeles, CA 91326']",Los Angeles,5.0,25,"{'latitude': 34.2847, 'longitude': -118.55826}",,DfDBiXFT-mTRsP1W-9szzQ,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'videographers', 'title': 'Videographers'}]"
DreamStone Video,"['Los Angeles, CA 90025']",Los Angeles,5.0,4,"{'latitude': 34.0448583, 'longitude': -118.4484367}",,OOlANV84b2Q1tvgKQ8XCBw,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Steel House Productions,"['Sherman Oaks, CA 91411']",Sherman Oaks,5.0,5,"{'latitude': 34.1799855, 'longitude': -118.4601175}",,HANgQIozzLR5p17CH-wUtA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'photographers', 'title': 'Photographers'}, {'alias': 'videographers', 'title': 'Videographers'}]"
StarFX Productions,"['Glendale, CA 91205']",Glendale,5.0,17,"{'latitude': 34.138729095459, 'longitude': -118.246803283691}",,FhUxqhMpmYtPE-DZjMLMqg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'videographers', 'title': 'Videographers'}]"
DH Media Productions,"['557 W Stocker St', 'Glendale, CA 91202']",Glendale,5.0,2,"{'latitude': 34.16396, 'longitude': -118.26724}",,wX-HABe66OdeVVtB_p-O-w,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'videographers', 'title': 'Videographers'}]"
Air Hollywood,"['13240 Weidner St', 'Los Angeles, CA 91331']",Los Angeles,4.5,15,"{'latitude': 34.274153932929, 'longitude': -118.422550857067}",,STJFZTHq6s1sCqrrskRylA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Bell Sound Studios,"['916 N Citrus Ave', 'Los Angeles, CA 90038']",Los Angeles,5.0,2,"{'latitude': 34.0877394928879, 'longitude': -118.339562287732}",,3E7aMy0K_v1RYk4xwyPNAg,"[{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Vydeo,"['Beverly Hills, CA 90212']",Beverly Hills,5.0,2,"{'latitude': 34.06209, 'longitude': -118.39721}",,tv7qqw1PNBYE6EF3liBMEg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'marketing', 'title': 'Marketing'}, {'alias': 'advertising', 'title': 'Advertising'}]"
Otto Nemenz Intl,"['5700 Buckingham Pkwy', 'Culver City, CA 90230']",Culver City,4.5,6,"{'latitude': 33.990916, 'longitude': -118.37934}",,wVpGVIYALPOmzwylKe4gcA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Panton Real Estate Video Tours,"['1728 Glendale Blvd', 'Los Angeles, CA 90026']",Los Angeles,5.0,1,"{'latitude': 34.0192691, 'longitude': -118.4943443}",,s5BjL8dkgkR7QFYMlHRZfA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'estatephotography', 'title': 'Real Estate Photography'}]"
Outlaw Sound,"['1608 Argyle Ave', 'Los Angeles, CA 90028']",Los Angeles,5.0,2,"{'latitude': 34.1001205, 'longitude': -118.3250351}",,Cu6SWwIWLjBkQDCwOPwXog,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}]"
Visionquest Sound,"['14545 Friar St', 'Los Angeles, CA 91411']",Los Angeles,5.0,10,"{'latitude': 34.18594, 'longitude': -118.45038}",,klmUaguYY7BriVKaaGv0Ww,"[{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'musicproduction', 'title': 'Music Production Services'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Indie Lab Film Studios,"['2525 W 7th St', 'Los Angeles, CA 90057']",Los Angeles,2.5,2,"{'latitude': 34.0589629, 'longitude': -118.2823237}",1.0,UQXUxiSm-wyHmcgyM84A7Q,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'talentagencies', 'title': 'Talent Agencies'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]"
Nxt Frame Media,"['2507 E Glenoaks Blvd', 'Glendale, CA 91206']",Glendale,5.0,11,"{'latitude': 34.1512, 'longitude': -118.21058}",,db9Fb4-a_EFlh8sPO7sIjQ,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]"
Brianna Devons Photography,"['Los Angeles, CA 90028']",Los Angeles,5.0,2,"{'latitude': 34.0990982055664, 'longitude': -118.330963134766}",,z-Avr1DJ_I-ULKrqope69g,"[{'alias': 'sessionphotography', 'title': 'Session Photography'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]"
Center For The Cinematic Arts,"['4949 Hollywood Blvd', 'Fl 2nd', 'Los Angeles, CA 90025']",Los Angeles,5.0,1,"{'latitude': 34.101812647942, 'longitude': -118.29751751017}",,o95c3bzasuTViMgO2S-Y5w,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'dramaschools', 'title': 'Drama Schools'}]"
On The Mark,"['3371 Glendale Blvd', 'Ste 103', 'Los Angeles, CA 90039']",Los Angeles,5.0,55,"{'latitude': 34.120017, 'longitude': -118.259376}",,lTmRyF2Zu9uV8EeSkeuYsw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'dramaschools', 'title': 'Drama Schools'}]"
Voyage Media,"['4223 Glencoe Ave', 'Ste B119', 'Marina del Rey, CA 90292']",Marina del Rey,5.0,6,"{'latitude': 33.9874434, 'longitude': -118.4418855}",,ui2uv7iGYBgP1ATuDeUayg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Whale Film,"['11750 Roscoe Blvd', 'Ste 1', 'Los Angeles, CA 91352']",Los Angeles,5.0,1,"{'latitude': 34.22097, 'longitude': -118.38955}",,4-Zcy45cSHSFPi8f1Jqnmw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Audition House,"['7274 Fountain Ave', 'West Hollywood, CA 90046']",West Hollywood,4.5,35,"{'latitude': 34.0942618, 'longitude': -118.348801}",,GcdwHvG80tg50I_8oc6BEA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'theater', 'title': 'Performing Arts'}]"
"Duroo Productions, Inc.","['2593 W Pico Blvd', 'Los Angeles, CA 90006']",Los Angeles,3.0,2,"{'latitude': 34.0473972, 'longitude': -118.294416}",,dOYptN-bobO3AjdFs63xwQ,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Sim Digital,"['1017 N Las Palmas Ave', 'Los Angeles, CA 90038']",Los Angeles,5.0,2,"{'latitude': 34.0895585, 'longitude': -118.3365466}",4.0,CWUiLFJpIwdk5F45aGxByg,"[{'alias': 'photographystores', 'title': 'Photography Stores & Services'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'graphicdesign', 'title': 'Graphic Design'}]"
Jonathan The Drone Guy,"['Los Angeles, CA 91403']",Los Angeles,5.0,30,"{'latitude': 34.1466636657715, 'longitude': -118.462997436523}",,2SD3AM65p1V-IlcpZ3ynUA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'estatephotography', 'title': 'Real Estate Photography'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]"
Little Toy Boat Radio Pictures,"['Los Angeles, CA 91607']",Los Angeles,5.0,3,"{'latitude': 34.1676750183105, 'longitude': -118.398216247559}",,RiI8OxpTQ8GlQOfHgPy44Q,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'advertising', 'title': 'Advertising'}]"
HNI Productions,"['North Hollywood, CA 91605']",North Hollywood,5.0,1,"{'latitude': 34.2033680861941, 'longitude': -118.402560750293}",,UBn0j2y8Yrm4OQy6JeTvPg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Elite Film Productions,"['Beverly Hills, CA 90210']",Beverly Hills,5.0,1,"{'latitude': 34.073184967041, 'longitude': -118.396255493164}",,3TGOpE7ivA5_s7-3XpcMvA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Absolute Live Productions,"['2633 N San Fernando', 'Burbank, CA 91504']",Burbank,5.0,3,"{'latitude': 34.1987254928962, 'longitude': -118.339196273261}",,fl_aIXZpEXGmlYBfDM0bYw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Snap Reels,"['Los Angeles, CA 90028']",Los Angeles,4.5,2,"{'latitude': 34.1012181, 'longitude': -118.325739}",,_nBgitBNbfvAwXDKlwpO6g,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Simple DCP,"['4200 Sepulveda Blvd', 'Ste 102', 'Culver City, CA 90230']",Culver City,4.5,10,"{'latitude': 34.0061556, 'longitude': -118.4115555}",,DIQs227rWtjvwEzJv3RDgw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Lovestylefilms,"['Los Angeles, CA 91755']",Los Angeles,5.0,11,"{'latitude': 34.06242, 'longitude': -118.11442}",,gm7A0dPYqP8S1R84-4atng,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Sohi Productions,"['Thousand Oaks, CA 91362']",Thousand Oaks,5.0,10,"{'latitude': 34.17855, 'longitude': -118.85074}",,hMo484qdFNjEbQpP4qYqlQ,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'estatephotography', 'title': 'Real Estate Photography'}]"
The Urban Jungle Studio,"['714 S Hill St', 'Ste 408', 'Los Angeles, CA 90014']",Los Angeles,4.5,15,"{'latitude': 34.04535, 'longitude': -118.25455}",,wfNpAPB4t5T3YWRnuGAjLQ,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}]"
Nuance Tone,"['Los Angeles, CA 90004']",Los Angeles,5.0,4,"{'latitude': 34.07623, 'longitude': -118.31082}",,qSyJhlGiI0rS0UlSFNGaDw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'djs', 'title': 'DJs'}]"
Juice Box Media,"['Los Angeles, CA 90001']",Los Angeles,5.0,49,"{'latitude': 33.96699, 'longitude': -118.25206}",,q1JQ8vXlUJj-i9MskSSh-A,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Transylvania Film & Tv Corp,"['10619 Burbank Blvd', 'North Hollywood, CA 91601']",North Hollywood,5.0,10,"{'latitude': 34.17242, 'longitude': -118.36232}",,lJ85D22GsX2sInDqtC2UHw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'photographystores', 'title': 'Photography Stores & Services'}]"
Looking Glass Wedding Photo & Video,"['Los Angeles, CA 91505']",Los Angeles,5.0,17,"{'latitude': 34.15775, 'longitude': -118.34103}",,iX1XeA-jWy4bNgIjBph_6g,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'photographers', 'title': 'Photographers'}]"
Overflow Productions,"['Los Angeles, CA 90019']",Los Angeles,5.0,34,"{'latitude': 34.0474891662598, 'longitude': -118.346939086914}",,b2bSbvlu1MAgFESk67FxNg,"[{'alias': 'videographers', 'title': 'Videographers'}]"
The Dupe Media Multimedia Services,"['1184 S La Brea Ave', 'Los Angeles, CA 90019']",Los Angeles,2.5,3,"{'latitude': 34.0536227077246, 'longitude': -118.343508839607}",1.0,hEfeqJa8A8oDJ0VdOYERlQ,"[{'alias': 'musicvideo', 'title': 'Music & DVDs'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
RoseWolff Studio,"['1317 E 16th St', 'Los Angeles, CA 90021']",Los Angeles,5.0,2,"{'latitude': 34.02626, 'longitude': -118.248226490178}",,9Zc8XRZNfUEb4dzrI_c82w,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}]"
Hot Shots Self Taping,"['9157 Sunset Blvd', 'Ste 213', 'West Hollywood, CA 90069']",West Hollywood,5.0,12,"{'latitude': 34.09088, 'longitude': -118.39161}",,nNakeMRLLK2o1pQwNpdvWg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Sibling,"['3352 N San Fernando Rd', 'Los Angeles, CA 90065']",Los Angeles,5.0,1,"{'latitude': 34.118384, 'longitude': -118.2495535}",,KdvWEb_R-e8Q1-9AFINURQ,"[{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
Life Story Film,"['12655 W Jefferson Blvd', 'Los Angeles, CA 90066']",Los Angeles,5.0,2,"{'latitude': 33.979334, 'longitude': -118.414605}",,7C8s72zHCG070_c0yMz6Bg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventphotography', 'title': 'Event Photography'}]"
Central Command Studios,"['5760 Tujunga Ave', 'Ste 205', 'North Hollywood, CA 91601']",North Hollywood,5.0,3,"{'latitude': 34.175619, 'longitude': -118.378664}",,iTKS3k4FSe8DGuAp9SeVhA,"[{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Creative Combustion Acting Studio,"['3691 Wrightwood Dr', 'Studio City, CA 91604']",Studio City,5.0,2,"{'latitude': 34.13682, 'longitude': -118.37064}",,19CRVTauLDdFJPDADr5Kdg,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'specialtyschools', 'title': 'Specialty Schools'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Lightbox Studio,"['7122 Beverly Blvd', 'Ste G', 'Los Angeles, CA 90036']",Los Angeles,5.0,3,"{'latitude': 34.0757331848145, 'longitude': -118.344825744629}",,ipYzSRWsxX7uYjcjvPNxxw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}, {'alias': 'artspacerentals', 'title': 'Art Space Rentals'}]"
Onairus Films,"['1201 24th St', 'Ste 5', 'Santa Monica, CA 90404']",Santa Monica,5.0,7,"{'latitude': 34.0340157, 'longitude': -118.47966}",,gNWApnDEXo4__kJ2ADN23g,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
BBG Creative,"['Los Angeles, CA 91601']",Los Angeles,4.0,5,"{'latitude': 34.167, 'longitude': -118.37364}",,j14Q2TJbyQdhXva3EUr9cA,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Zeel Media,"['Los Angeles, CA 90011']",Los Angeles,5.0,7,"{'latitude': 34.0083503723145, 'longitude': -118.259407043457}",,e5oQ2qzjdVYvuXJZZPXmEg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'videographers', 'title': 'Videographers'}]"
The Reel Mobile,"['Valley village, CA 91607']",Valley village,5.0,1,"{'latitude': 34.167305, 'longitude': -118.3987842}",,N6bOEn75DX8SWjXeDUO4Zg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Best Shot Reels,"['5071 Gloria Ave', 'Los Angeles, CA 91436']",Los Angeles,5.0,1,"{'latitude': 34.16165, 'longitude': -118.47958}",,bFuvZZmAYedK1YI6NtNp4g,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
It's All About You Films,"['Tarzana, CA 91356']",Tarzana,5.0,3,"{'latitude': 34.1567153930664, 'longitude': -118.54613494873}",,rjlAlG205I2FH0ZcrBtC4g,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Build Your Reel,"['Los Angeles, CA 91423']",Los Angeles,5.0,3,"{'latitude': 34.15081, 'longitude': -118.43298}",,jSbra1mMJ49GGJeWHEk3xg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Stavrovideo productions,"['8102 Lemona Ave', 'Los Angeles, CA 91402']",Los Angeles,5.0,18,"{'latitude': 34.218055, 'longitude': -118.459852}",,aRD-RrYt5do4JVEHzRYpLQ,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Pro8mm,"['2805 W Magnolia Blvd', 'Burbank, CA 91505']",Burbank,3.5,49,"{'latitude': 34.17111, 'longitude': -118.33823}",,3yfWlT5G2kKLr1RGbTQ-5w,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
MZA -MIchael Zanuck Agency,"['4929 Wilshire Blvd', 'Ste 808', 'Los Angeles, CA 90010']",Los Angeles,4.0,18,"{'latitude': 34.0626436, 'longitude': -118.3381029}",,bKwU-G0a1MUwhu6yu7NxQA,"[{'alias': 'talentagencies', 'title': 'Talent Agencies'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Jaclyn Gross Photography,"['Los Angeles, CA 90066']",Los Angeles,5.0,4,"{'latitude': 34.0050173, 'longitude': -118.4338345}",,etgiY2330vEo9ReVa1nrYw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'photographers', 'title': 'Photographers'}]"
LeBaron Films,"['Los Angeles, CA 90027']",Los Angeles,5.0,24,"{'latitude': 34.082982, 'longitude': -118.311874}",,LTWGPrKUDKNPfAEF1fnLKg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'videographers', 'title': 'Videographers'}]"
PowerHouse Grip & Lighting,"['Los Angeles, CA 91754']",Los Angeles,5.0,2,"{'latitude': 34.05137, 'longitude': -118.14777}",,um2g11_loAnnT_J2IlN1vg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'lighting', 'title': 'Lighting Fixtures & Equipment'}]"
New Circuit Films,"['4529 San Fernando Rd', 'Ste B', 'Glendale, CA 91204']",Glendale,5.0,2,"{'latitude': 34.1348483, 'longitude': -118.2638617}",,6MO7OQMV1nj11rSSJ8zmTw,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'photographystores', 'title': 'Photography Stores & Services'}, {'alias': 'audiovisualequipmentrental', 'title': 'Audio/Visual Equipment Rental'}]"
Hollywood Rentals,"['12800 Foothill Blvd', 'Los Angeles, CA 91340']",Los Angeles,5.0,2,"{'latitude': 34.291843, 'longitude': -118.415024}",,n1cOqIfLs_ajVgb4MYK-HA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Rhythm & Hues Studios,"['5890 W Jefferson Blvd', 'Ste Q', 'Los Angeles, CA 90016']",Los Angeles,5.0,2,"{'latitude': 34.02271, 'longitude': -118.376578}",,XeJhUtCjKXMrqa0SmcZooA,"[{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'movietheaters', 'title': 'Cinema'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
George Winters Photography,"['Los Angeles, CA 91606']",Los Angeles,5.0,2,"{'latitude': 34.1861686706543, 'longitude': -118.388633728027}",,4BuWh51L5MvILP6Nn9HGkA,"[{'alias': 'photographers', 'title': 'Photographers'}, {'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
XStudio Group  LLC,"['3031 N San Fernando Blvd', 'Ste 110', 'Burbank, CA 91504']",Burbank,5.0,1,"{'latitude': 34.2019473, 'longitude': -118.3441509}",,UBvRMx_b9-U9xXMegiwC4A,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Imperial Art Studios,"['190 N Canon Dr', 'Ste 304', 'Beverly Hills, CA 90210']",Beverly Hills,3.5,3,"{'latitude': 34.0678152, 'longitude': -118.3977763}",,iH7nPrhlZvtDPf-Qhgw1Zg,"[{'alias': 'artspacerentals', 'title': 'Art Space Rentals'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Zone 12 Productions,"['135 E Palm Ave', 'Unit 146', 'Burbank, CA 91502']",Burbank,5.0,1,"{'latitude': 34.1819314, 'longitude': -118.311332}",,U9aCr1xBE0M-jV_4-9dq-A,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
JLB Media Productions,"['2600 W Olive Ave', 'Fl 5', 'Burbank, CA 91505']",Burbank,4.5,6,"{'latitude': 34.155869, 'longitude': -118.335292}",,byBS3aF99buLtBXLkLiIcg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Nvisionate Studios,"['2015 North Lincoln St', 'Burbank, CA 91504']",Burbank,4.5,18,"{'latitude': 34.192098857304, 'longitude': -118.335914546198}",,wNTyBg_GqWY9sywh9Lyefg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'theater', 'title': 'Performing Arts'}]"
Digital Video & Film Lab,"['19301 Ventura Blvd', 'Ste 205', 'Tarzana, CA 91356']",Tarzana,5.0,17,"{'latitude': 34.17296, 'longitude': -118.55373}",1.0,HNZjBmpE7wvSJinHVOkHxg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'photographystores', 'title': 'Photography Stores & Services'}, {'alias': 'digitizingservices', 'title': 'Digitizing Services'}]"
The Vision Field,"['Los Angeles, CA 90042']",Los Angeles,5.0,15,"{'latitude': 34.1143646240234, 'longitude': -118.192481994629}",,x2OdwyfOOT339sHce9Y1Vg,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'sessionphotography', 'title': 'Session Photography'}]"
LA Grip Studios,"['4712 W Magnolia Blvd', 'Burbank, CA 91505']",Burbank,5.0,3,"{'latitude': 34.164614, 'longitude': -118.356636}",,yGH6dEP8zbaxMA_9Ii_rng,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'lightingstores', 'title': 'Lighting Stores'}]"
Point of Blue Studios,"['10545 Burbank Blvd', 'Ste 105', 'North Hollywood, CA 91601']",North Hollywood,5.0,6,"{'latitude': 34.1724269, 'longitude': -118.3608191}",,0ZxVj7G4QBNQ4lB9J-S2IQ,"[{'alias': 'recording_studios', 'title': 'Recording & Rehearsal Studios'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
LA Hangar Studios,"['2627 Medford St', 'Los Angeles, CA 90033']",Los Angeles,4.5,3,"{'latitude': 34.062858581543, 'longitude': -118.193794250488}",,vdjGhxDiS1tLgySMaqpmuQ,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
Black Moses Entertainment,"['1928 Chariton St', 'Ste 4', 'Los Angeles, CA 90034']",Los Angeles,4.0,1,"{'latitude': 34.04197, 'longitude': -118.3772925}",,BY_ieO9qoyeBHjUu6SxIsA,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
Arks Voyage,"['Los Angeles, CA 90004']",Los Angeles,5.0,5,"{'latitude': 34.07623, 'longitude': -118.31082}",,IVZ97PBrGgVl5D2_s2hZuw,"[{'alias': 'travelservices', 'title': 'Travel Services'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'photoboothrentals', 'title': 'Photo Booth Rentals'}]"
The Lazarus Experience,"['224 E 11th St', 'Ste 501', 'Los Angeles, CA 90015']",Los Angeles,4.5,6,"{'latitude': 34.0378405, 'longitude': -118.2565238}",,ZSsG0a5aAc3JDnzJqtDM1g,"[{'alias': 'videofilmproductions', 'title': 'Video/Film Production'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
Studio Arcady,"['Los Angeles, CA 90001']",Los Angeles,5.0,1,"{'latitude': 33.96699, 'longitude': -118.25206}",,ohwv-XvZlZ_KW5hLKz_66Q,"[{'alias': 'videographers', 'title': 'Videographers'}, {'alias': 'eventphotography', 'title': 'Event Photography'}, {'alias': 'videofilmproductions', 'title': 'Video/Film Production'}]"
