Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories
True Beauty Wellness Spa,"['4720 E 2nd St', 'Ste 3', 'Long Beach, CA 90803']",Long Beach,4.0,107,"{'latitude': 33.7614875, 'longitude': -118.1383391}",2.0,5JXUvSXqwGhAUIFkYcrsMg,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'massage', 'title': 'Massage'}]"
"MiKO Med Spa: Michael Obeng, MD","['435 N Roxbury Dr', 'Ste 205', 'Beverly Hills, CA 90210']",Beverly Hills,4.5,6,"{'latitude': 34.06763, 'longitude': -118.40698}",,BEXSGfyh-lZ3cw3uu7NMfQ,"[{'alias': 'medicalspa', 'title': 'Medical Spas'}, {'alias': 'laser_hair_removal', 'title': 'Laser Hair Removal'}, {'alias': 'plasticsurgeons', 'title': 'Plastic Surgeons'}]"
Melrose Beauty Bar,"['7661 Melrose Ave', 'Los Angeles, CA 90046']",Los Angeles,4.5,54,"{'latitude': 34.0838003764695, 'longitude': -118.356829890558}",2.0,8IF8pZ8WUAFlnhE0NFibrQ,"[{'alias': 'hairstylists', 'title': 'Hair Stylists'}, {'alias': 'nailtechnicians', 'title': 'Nail Technicians'}, {'alias': 'eyelashservice', 'title': 'Eyelash Service'}]"
Home Massage Rx,"['Santa Monica, CA 90405']",Santa Monica,5.0,6,"{'latitude': 34.01141, 'longitude': -118.46903}",,AIq5y3Kd7zYVXzj1XgqTPA,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}, {'alias': 'sportsmed', 'title': 'Sports Medicine'}]"
XpresSpa,"['1 World Way', ""Tom Bradly Int'l Termina, Between Gates 154 - 156"", 'Los Angeles, CA 90045']",Los Angeles,3.5,33,"{'latitude': 33.9443749, 'longitude': -118.3984405}",3.0,yL6MLP-O9P0jhvTqMSquaw,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'massage', 'title': 'Massage'}, {'alias': 'othersalons', 'title': 'Nail Salons'}]"
"Massage By Traci, CMT","['5020 Coldwater Canyon Ave', 'Sherman Oaks, CA 91423']",Sherman Oaks,5.0,17,"{'latitude': 34.16194, 'longitude': -118.41341}",,UugeO_RLD63a8Yh8qvtOBQ,"[{'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
Royal Beauty Day & Med Spa,"['4714 E Gage Ave', 'Ste 3', 'Bell, CA 90201']",Bell,5.0,16,"{'latitude': 33.977234, 'longitude': -118.181996}",2.0,NWH5MS-D6PtfpZk1GIz_Xg,"[{'alias': 'medicalspa', 'title': 'Medical Spas'}, {'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'eyelashservice', 'title': 'Eyelash Service'}]"
Magic Massage,"['7802 Foothill Blvd', 'Sunland, CA 91040']",Sunland,4.0,115,"{'latitude': 34.258798, 'longitude': -118.303228}",1.0,WwtQ1D0sTl9FntgaSSLC-Q,"[{'alias': 'massage', 'title': 'Massage'}]"
Massage Snob,"['10866 Washington Blvd', 'Culver City, CA 90232']",Culver City,5.0,20,"{'latitude': 34.0137246, 'longitude': -118.4085955}",,BIrMn9-y-YP0gB9YUQ-VNQ,"[{'alias': 'reflexology', 'title': 'Reflexology'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}, {'alias': 'reiki', 'title': 'Reiki'}]"
Got Knots? - A Massage Company,"['17000 Ventura Blvd', 'Ste 102', 'Encino, CA 91316']",Encino,5.0,7,"{'latitude': 34.1594457, 'longitude': -118.5035162}",2.0,48RPDKUjkbxEQxTvQ7CPzA,"[{'alias': 'massage', 'title': 'Massage'}]"
Mona Edward,"['862 Huntington Dr', 'San Marino, CA 91108']",San Marino,5.0,8,"{'latitude': 34.11147, 'longitude': -118.126748}",3.0,z_IoiYzbxTjhTFF-f1bXsQ,"[{'alias': 'hair', 'title': 'Hair Salons'}, {'alias': 'medicalspa', 'title': 'Medical Spas'}]"
Cosmetic LaserWorks,"['9012 Olympic Blvd', 'Ste 200', 'Beverly Hills, CA 90211']",Beverly Hills,4.0,156,"{'latitude': 34.059054, 'longitude': -118.3882523}",2.0,3jH4PJDwmoJKyDE93l4k7w,"[{'alias': 'laser_hair_removal', 'title': 'Laser Hair Removal'}, {'alias': 'medicalspa', 'title': 'Medical Spas'}]"
Le Venus Spa,"['2031B Verdugo Blvd', 'Montrose, CA 91020']",Montrose,4.5,158,"{'latitude': 34.2048546, 'longitude': -118.2213717}",2.0,_G_coNz3Vxfb7F1Zv2j96g,"[{'alias': 'spas', 'title': 'Day Spas'}]"
Skin Play,"['606 Westmount Dr', 'West Hollywood, CA 90069']",West Hollywood,5.0,10,"{'latitude': 34.0822489, 'longitude': -118.378414}",,u5ILObuRrdXnwyFVAneYGA,"[{'alias': 'medicalspa', 'title': 'Medical Spas'}, {'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'bodycontouring', 'title': 'Body Contouring'}]"
In8 Love Wellness,"['11340 W Olympic Blvd', 'Ste 138', 'Los Angeles, CA 90064']",Los Angeles,4.0,116,"{'latitude': 34.03727073605629, 'longitude': -118.44152581165669}",,p1gr32RtIiw5cGjz6ydJzw,"[{'alias': 'chiropractors', 'title': 'Chiropractors'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}, {'alias': 'acupuncture', 'title': 'Acupuncture'}]"
Wonderland Beauty Salon,"['5480 Wilshire Blvd', 'Ste 5480B', 'Los Angeles, CA 90036']",Los Angeles,5.0,10,"{'latitude': 34.061924, 'longitude': -118.348269}",2.0,-Sxd8_lLPL202FNrNsiFDQ,"[{'alias': 'hair', 'title': 'Hair Salons'}, {'alias': 'othersalons', 'title': 'Nail Salons'}]"
Neihule Academy of Beauty,"['305 E 8th St', 'Los Angeles, CA 90014']",Los Angeles,5.0,90,"{'latitude': 34.0412627, 'longitude': -118.2514202}",,5uq9YESo8tZqvvyuHlg0eg,"[{'alias': 'hair', 'title': 'Hair Salons'}, {'alias': 'cosmetology_schools', 'title': 'Cosmetology Schools'}, {'alias': 'massage_schools', 'title': 'Massage Schools'}]"
LA Massage SkinCare,"['316 S San Gabriel Blvd', 'San Gabriel, CA 91776']",San Gabriel,4.5,185,"{'latitude': 34.09851, 'longitude': -118.0906}",1.0,q5P8g3YNtuRfmwQ9TxdvRQ,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'massage', 'title': 'Massage'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
CAM Wellness Center,"['8610 W 3rd St', 'Los Angeles, CA 90048']",Los Angeles,4.5,14,"{'latitude': 34.07339, 'longitude': -118.37984}",,C64o71d2d3GXQc2l9Ip93w,"[{'alias': 'acupuncture', 'title': 'Acupuncture'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
ReyHealth,"['208 S Beverly Dr', 'Ste 201', 'Beverly Hills, CA 90212']",Beverly Hills,5.0,4,"{'latitude': 34.06456, 'longitude': -118.39871}",,HSbzdUwa4IG8gc6P9KaIfQ,"[{'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
The Vie Co.,"['611 N Brand Blvd', 'Ste 102', 'Glendale, CA 91203']",Glendale,5.0,10,"{'latitude': 34.15532, 'longitude': -118.25622}",,g0I-s6zppNYVTGu2qA9RJQ,"[{'alias': 'cryotherapy', 'title': 'Cryotherapy'}, {'alias': 'medicalspa', 'title': 'Medical Spas'}, {'alias': 'bodycontouring', 'title': 'Body Contouring'}]"
Drip Doctors,"['8489 W Sunset Blvd', 'West Hollywood, CA 90069']",West Hollywood,5.0,52,"{'latitude': 34.094784, 'longitude': -118.37599}",2.0,9Dvec5xrLuwhTuxLE5z0mA,"[{'alias': 'ivhydration', 'title': 'IV Hydration'}, {'alias': 'medicalspa', 'title': 'Medical Spas'}]"
Golden Spa,"['1739 Pacific Coast Hwy', 'Lomita, CA 90717']",Lomita,3.5,3,"{'latitude': 33.7895949, 'longitude': -118.3087082}",,Z_XfB_u1gKSwA1dGz3pDQw,"[{'alias': 'beautysvc', 'title': 'Beauty & Spas'}]"
Agua De Vida Spa Organics,"['799 E Green St', 'Pasadena, CA 91101']",Pasadena,3.5,78,"{'latitude': 34.144912, 'longitude': -118.1341206}",2.0,iWkB-dMVuuZXQMq20ql2yQ,"[{'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'othersalons', 'title': 'Nail Salons'}]"
