Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories
Cloud Vibes Hookah Lounge,"['4730 Eagle Rock Blvd', 'Los Angeles, CA 90041']",Los Angeles,5.0,63,"{'latitude': 34.1311, 'longitude': -118.21607}",,MFLU98Csvj0O4SK9--Nh_A,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]"
Cha Cha Lounge,"['2375 Glendale Blvd', 'Los Angeles, CA 90039']",Los Angeles,3.5,746,"{'latitude': 34.0993799, 'longitude': -118.25958}",1.0,fqYODriMt8nF-WpiG-HEkA,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'newamerican', 'title': 'American (New)'}]"
Toca Madera,"['8450 W 3rd St', 'Los Angeles, CA 90048']",Los Angeles,4.0,2092,"{'latitude': 34.073059, 'longitude': -118.3749338}",3.0,LNb-ElJwKIXS6Lx5xdRB1Q,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'salad', 'title': 'Salad'}]"
The Roof Garden,"['9882 Santa Monica Blvd', 'Beverly Hills, CA 90212']",Beverly Hills,4.0,133,"{'latitude': 34.065944, 'longitude': -118.41106}",3.0,0m37jXQ4L674snDLZaSNeQ,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]"
The Truth Hollywood,"['6099 W Sunset Blvd', 'Los Angeles, CA 90028']",Los Angeles,4.0,94,"{'latitude': 34.09834, 'longitude': -118.32208}",2.0,FDTMdGfj6PI0tXBA9yes0A,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'lounges', 'title': 'Lounges'}]"
The Lincoln,"['2536 Lincoln Blvd', 'Los Angeles, CA 90291']",Los Angeles,4.0,196,"{'latitude': 33.9915657043457, 'longitude': -118.448348999023}",2.0,IWwgdftEmr299qFv7m3Vdg,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]"
Star Alliance Lounge,"['1 World Way', 'Fl 5', 'Tom Bradley International Terminal', 'Los Angeles, CA 90045']",Los Angeles,4.0,145,"{'latitude': 33.9438975942788, 'longitude': -118.41024125872}",1.0,yQ858Rlg36kZBkbbfuW8XQ,"[{'alias': 'airportlounges', 'title': 'Airport Lounges'}]"
3rd Base LA,"['1562 N Cahuenga Blvd', 'Los Angeles, CA 90028']",Los Angeles,4.0,121,"{'latitude': 34.0995115, 'longitude': -118.32893067}",2.0,_hHzOXG4SRkBIND2LZf4aQ,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
The Edith,"['10250 Santa Monica Blvd', 'Ste 1700', 'Los Angeles, CA 90067']",Los Angeles,5.0,5,"{'latitude': 34.0592179817275, 'longitude': -118.418799403787}",,zEHU9iGcKlk52wR4DubK2g,"[{'alias': 'lounges', 'title': 'Lounges'}]"
The Green Room,"['1250 E Harvard Rd', 'Burbank, CA 91501']",Burbank,4.0,73,"{'latitude': 34.2040794852918, 'longitude': -118.302793352115}",3.0,t2i3XskWAAPn6A7dpZLNAA,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]"
