Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories,Latitude,Longitude
Chuko,"['565 Vanderbilt Ave', 'Brooklyn, NY 11238']",Brooklyn,4.0,1068,"{'latitude': 40.680784, 'longitude': -73.967455}",2.0,eS9mTLlWwu_Ap2ROMQWPxg,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'ramen', 'title': 'Ramen'}]",40.680784,-73.967455
Yakiniku Futago,"['37 W 17th St', 'New York, NY 10011']",New York,4.5,356,"{'latitude': 40.738851870947, 'longitude': -73.9941236398979}",4.0,6FZf17rNThWKoF4EU18wnw,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'steak', 'title': 'Steakhouses'}]",40.738851870947,-73.9941236398979
Hansol Food,"['41-6 162nd St', 'Queens, NY 11358']",Queens,4.5,18,"{'latitude': 40.7619895935059, 'longitude': -73.8037567138672}",,mahiUKFsLx1X-fg6mSGypw,"[{'alias': 'korean', 'title': 'Korean'}]",40.7619895935059,-73.8037567138672
Gogi Grill - Hoboken,"['79 Hudson St', 'Hoboken, NJ 07030']",Hoboken,4.0,227,"{'latitude': 40.7362061117704, 'longitude': -74.0300041437149}",2.0,-n5zd4kpmJdqKzvar-5v8g,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",40.7362061117704,-74.0300041437149
P.F. Chang's To Go,"['62 Fulton St', 'New York, NY 10038']",New York,5.0,4,"{'latitude': 40.7085079, 'longitude': -74.0050761}",,LXhxAiLtNsFz1Edt8fFh3A,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",40.7085079,-74.0050761
Kimchi Smoke Barbecue,"['301 Center Ave', 'Westwood, NJ 07675']",Westwood,4.0,443,"{'latitude': 40.9928234560116, 'longitude': -74.0321035819275}",2.0,lVWLYiW_IRxiwCJP4qRdZQ,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'southern', 'title': 'Southern'}]",40.9928234560116,-74.0321035819275
Hankki,"['147 Terrace St', 'Haworth, NJ 07641']",Haworth,4.5,10,"{'latitude': 40.95977, 'longitude': -73.98918}",,1e6fpdV9RJpDyC8ox9C_Pw,"[{'alias': 'korean', 'title': 'Korean'}]",40.95977,-73.98918
Jongro BBQ,"['155-14 Roosevelt Ave', 'Flushing, NY 11354']",Flushing,3.5,344,"{'latitude': 40.7638533, 'longitude': -73.8097835}",2.0,rit0PONKpPW2LnyiPNPQgg,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",40.7638533,-73.8097835
Kum Sung BBQ,"['40-07 149th Pl', 'Flushing, NY 11354']",Flushing,4.0,98,"{'latitude': 40.76323, 'longitude': -73.81495}",2.0,WxaROsYvllqmemovnkyciQ,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'noodles', 'title': 'Noodles'}]",40.76323,-73.81495
Mr.Chicken & Mrs.Tea,"['150-29 Crossbay Blvd', 'Ste 1', 'Ozone Park, NY 11417']",Ozone Park,4.5,77,"{'latitude': 40.6698487, 'longitude': -73.8423077}",,BLnq_CETaoJYQB7U3IxGCw,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",40.6698487,-73.8423077
Chung Moo Rollrice & Dongas,"['39-04 Union St', 'Flushing, NY 11354']",Flushing,4.0,175,"{'latitude': 40.7609309256077, 'longitude': -73.8268536329269}",1.0,_1LUC6gT1ckfiG3LyMfolw,"[{'alias': 'korean', 'title': 'Korean'}]",40.7609309256077,-73.8268536329269
Hometown Hotpot & BBQ,"['194 Grand St', 'New York, NY 10013']",New York,4.0,1265,"{'latitude': 40.71931, 'longitude': -73.99689}",2.0,zEIt0xaPM9DIS-pc118O6A,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'bbq', 'title': 'Barbeque'}]",40.71931,-73.99689
Izakaya MEW,"['53 W 35th St', 'New York, NY 10001']",New York,4.0,2343,"{'latitude': 40.750148, 'longitude': -73.9863203465939}",2.0,klAhw3xLQi9GF1tf_HnS7w,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",40.750148,-73.9863203465939
Wangs,"['671 Union St', 'Brooklyn, NY 11215']",Brooklyn,4.0,269,"{'latitude': 40.6772587448359, 'longitude': -73.9825364202261}",2.0,H5QnLri9HsNsW6smb7digQ,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",40.6772587448359,-73.9825364202261
Pelicana Chicken,"['941 Manhattan Ave', 'Brooklyn, NY 11222']",Brooklyn,4.0,69,"{'latitude': 40.731408, 'longitude': -73.954702}",2.0,P289ym2atWI1Gb9xaEie9A,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}]",40.731408,-73.954702
Kobeque,"['11 W 32nd St', 'New York, NY 10001']",New York,3.5,96,"{'latitude': 40.7475453147469, 'longitude': -73.986284328775}",2.0,_riKxC9lqWhUyEyU8K1ESA,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",40.7475453147469,-73.986284328775
K Chicken,"['528 9th Ave', 'New York, NY 10018']",New York,4.0,42,"{'latitude': 40.75665, 'longitude': -73.99372}",2.0,GDYnweX0WbrW9WmjA4d1dg,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",40.75665,-73.99372
Yuk Jun Gui,"['41-05 150th St', 'Queens, NY 11355']",Queens,5.0,5,"{'latitude': 40.7625699, 'longitude': -73.8136899}",,fPMjJeTGwKarPzMIM5mBLw,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'seafood', 'title': 'Seafood'}]",40.7625699,-73.8136899
Rice & Miso,"['134 Nevins St', 'Brooklyn, NY 11217']",Brooklyn,4.5,78,"{'latitude': 40.6845436245203, 'longitude': -73.9837776124477}",2.0,bokNBgAa9rmMMO8dkZVR1w,"[{'alias': 'japanese', 'title': 'Japanese'}]",40.6845436245203,-73.9837776124477
Ondubu,"['73 Park Ave', 'Rutherford, NJ 07070']",Rutherford,4.5,10,"{'latitude': 40.827029, 'longitude': -74.104766}",,WxYKoCNEMjSLW2CQab2cRg,"[{'alias': 'korean', 'title': 'Korean'}]",40.827029,-74.104766
Meat Me BBQ,"['29-18 Union St', 'Flushing, NY 11354']",Flushing,4.5,70,"{'latitude': 40.771737, 'longitude': -73.8268227}",,MnV_28NaCVTObHsDNshWcg,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'korean', 'title': 'Korean'}]",40.771737,-73.8268227
Naruto Ramen,"['2634 Broadway', 'New York, NY 10025']",New York,4.0,254,"{'latitude': 40.7968567, 'longitude': -73.9698717}",2.0,FLKABU82NNDnCvZSZD75Bg,"[{'alias': 'ramen', 'title': 'Ramen'}]",40.7968567,-73.9698717
Buttumak,"['150-05 Northern Blvd', 'Flushing, NY 11354']",Flushing,4.5,28,"{'latitude': 40.7654446269748, 'longitude': -73.8148386622517}",2.0,hB0DCqfyHKGI137Gfg-yxQ,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'lounges', 'title': 'Lounges'}]",40.7654446269748,-73.8148386622517
Jeju-Island,"['149-22 41st Ave', 'Queens, NY 11355']",Queens,5.0,1,"{'latitude': 40.762157, 'longitude': -73.81495}",,8IHja8GNmW61cCWj1nIiuA,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'seafood', 'title': 'Seafood'}]",40.762157,-73.81495
Tokyo Sushi Japanese,"['1710 Victory Blvd', 'Staten Island, NY 10314']",Staten Island,3.5,69,"{'latitude': 40.613259, 'longitude': -74.12064}",2.0,VY_Zo4OofWTwI72hzb6iYw,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'korean', 'title': 'Korean'}]",40.613259,-74.12064
Franchia Vegan Cafe,"['12 Park Ave', 'New York, NY 10016']",New York,4.0,934,"{'latitude': 40.7474712051298, 'longitude': -73.9812423408763}",2.0,LjBKkUSpMwrpo99hXgtHYw,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",40.7474712051298,-73.9812423408763
Duke Eatery,"['300 Park Ave', 'New York, NY 10022']",New York,4.0,58,"{'latitude': 40.7569688575924, 'longitude': -73.9750746534424}",2.0,ZtjF2N3eYOjtnI3cES2fpw,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'korean', 'title': 'Korean'}]",40.7569688575924,-73.9750746534424
Hanok,"['11 W 32nd St', 'Food Gallery 32', 'New York, NY 10001']",New York,3.0,69,"{'latitude': 40.747694, 'longitude': -73.986239}",2.0,XtuJ1t5EI1QHxs7rZOPytA,"[{'alias': 'korean', 'title': 'Korean'}]",40.747694,-73.986239
Gaonnuri,"['1250 Broadway', 'Fl 39', 'New York, NY 10001']",New York,3.5,822,"{'latitude': 40.74757, 'longitude': -73.98802}",3.0,wx5XkAsviabyZdQma64Fyw,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",40.74757,-73.98802
Chickenple,"['40 Ridge Rd', 'North Arlington, NJ 07031']",North Arlington,4.5,103,"{'latitude': 40.78288, 'longitude': -74.13726}",2.0,d9ugOIEUCXaj63J5hU4zhA,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",40.78288,-74.13726
Urban Vegan Kitchen,"['41 Carmine St', 'New York, NY 10014']",New York,4.0,494,"{'latitude': 40.7302, 'longitude': -74.00368}",2.0,RABCwRzA1YCSpIWuk9LgqA,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'waffles', 'title': 'Waffles'}]",40.7302,-74.00368
Miss KOREA BBQ,"['10 W 32nd St', '1st, 2nd & Fl 3', 'New York, NY 10001']",New York,3.5,1808,"{'latitude': 40.747452, 'longitude': -73.986336}",2.0,eIPiRkf6KCo9A9Ok-Nr_ow,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",40.747452,-73.986336
Hanam BBQ,"['445 Grand Ave', 'Palisades Park, NJ 07650']",Palisades Park,4.0,139,"{'latitude': 40.853969, 'longitude': -73.999453}",,Sd_tMVcRghVRYXf8psqA1g,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",40.853969,-73.999453
Pokébāb,"['209 Bedford Ave', 'Brooklyn, NY 11211']",Brooklyn,4.5,170,"{'latitude': 40.71683, 'longitude': -73.95866}",2.0,8y8_xwiaBtCVYA4Jjx-5AQ,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'korean', 'title': 'Korean'}]",40.71683,-73.95866
Mapo BBQ,"['14924 41st Ave', 'Flushing, NY 11355']",Flushing,3.5,386,"{'latitude': 40.7621255, 'longitude': -73.8151035}",3.0,I91ZYFc-P4-sCmAVw5Q10w,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",40.7621255,-73.8151035
GUPJI,"['149-11A 41st Ave', 'Flushing, NY 11355']",Flushing,4.5,98,"{'latitude': 40.75945, 'longitude': -73.82558}",2.0,WNF_VEyAkld2E1xGvSb2sw,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'seafood', 'title': 'Seafood'}]",40.75945,-73.82558
Koreander Restaurant,"['128 Watchung Ave', 'Montclair, NJ 07043']",Montclair,4.0,216,"{'latitude': 40.830669, 'longitude': -74.204707}",2.0,5WY6PW1i6cAgan7lHGBzpA,"[{'alias': 'korean', 'title': 'Korean'}]",40.830669,-74.204707
Bi Won,"['6158 Springfield Blvd', 'Oakland Gardens, NY 11364']",Oakland Gardens,4.0,230,"{'latitude': 40.74738, 'longitude': -73.75633}",2.0,f5LgJ9TOZis-cQHAND97nA,"[{'alias': 'korean', 'title': 'Korean'}]",40.74738,-73.75633
Gyu-Kaku Japanese BBQ,"['34 Cooper Sq', 'New York, NY 10003']",New York,4.0,1674,"{'latitude': 40.72822, 'longitude': -73.99142}",3.0,bB8dHfAEJrF5tNcHr0yJjA,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",40.72822,-73.99142
Yakiniku Gen,"['250 E 52nd St', 'New York, NY 10022']",New York,4.0,145,"{'latitude': 40.75611, 'longitude': -73.96815}",3.0,479rycCXZojMT9S0cl8Oxg,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}]",40.75611,-73.96815
Fat Buddha,"['212 Ave A', 'New York, NY 10009']",New York,3.5,628,"{'latitude': 40.7298105, 'longitude': -73.9805949}",2.0,iXmDaPsgylG1kHPLli15MQ,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",40.7298105,-73.9805949
Cup & Cup,"['15 E 31st St', 'New York, NY 10016']",New York,4.0,337,"{'latitude': 40.746245, 'longitude': -73.984846}",1.0,h881bFbXCIZdI99-mPOoyA,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",40.746245,-73.984846
San Soo Kap San 2,"['17110 Northern Blvd', 'Flushing, NY 11358']",Flushing,3.5,222,"{'latitude': 40.757788, 'longitude': -73.795378}",2.0,7jT76wrp0yhuHKBqTHSW8Q,"[{'alias': 'korean', 'title': 'Korean'}]",40.757788,-73.795378
Kun Sohn Korean Noodle House,"['35-04 154th St', 'Flushing, NY 11354']",Flushing,4.5,95,"{'latitude': 40.7658289, 'longitude': -73.8108625}",2.0,dYPY-6cpPIDWYkdWvM2N0A,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",40.7658289,-73.8108625
Roll&Roll,"['513 Jersey Ave', 'Jersey City, NJ 07302']",Jersey City,5.0,3,"{'latitude': 40.72045675942856, 'longitude': -74.04669206441247}",,-94aCtQPmD4bji7yrDziNw,"[{'alias': 'korean', 'title': 'Korean'}]",40.72045675942856,-74.04669206441247
Cafe Lily,"['42 Avenue O', 'Brooklyn, NY 11204']",Brooklyn,4.5,53,"{'latitude': 40.61002, 'longitude': -73.98356}",2.0,80h4Y4OwRBzSZqH1-0i35g,"[{'alias': 'russian', 'title': 'Russian'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'uzbek', 'title': 'Uzbek'}]",40.61002,-73.98356
Sung Book Dong,"['248-25 Northern Blvd', 'Little Neck, NY 11362']",Little Neck,4.0,45,"{'latitude': 40.76786, 'longitude': -73.73869}",2.0,zWNoVJES79pNYbQdZt6A_w,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",40.76786,-73.73869
O2 BBQ,"['45-53 Bell Blvd', 'Bayside, NY 11361']",Bayside,4.0,396,"{'latitude': 40.7589126, 'longitude': -73.7683094}",2.0,lMtmOKihaiUBq8T2xHvfOg,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'buffets', 'title': 'Buffets'}]",40.7589126,-73.7683094
Myung Dong Noodle House,"['2013 Lemoine Ave', 'Fort Lee, NJ 07024']",Fort Lee,3.5,314,"{'latitude': 40.8518601, 'longitude': -73.9698527}",2.0,k3zGo29AJQA8PrDo5mEi7A,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'noodles', 'title': 'Noodles'}]",40.8518601,-73.9698527
The Gochujang,"['11 W 32nd St', 'New York, NY 10001']",New York,3.0,79,"{'latitude': 40.747675, 'longitude': -73.986274}",1.0,eZ2eaBKoeqaY7C-_ZbKgPg,"[{'alias': 'korean', 'title': 'Korean'}]",40.747675,-73.986274
Pelicana Chicken,"['22-54 31st St', 'Astoria, NY 11105']",Astoria,3.5,96,"{'latitude': 40.77534, 'longitude': -73.9123296}",2.0,0QXk9toOB4m3c2jfCX-a7g,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",40.77534,-73.9123296
Chingunae Pocha,"['40-03 149th Pl', 'Flushing, NY 11354']",Flushing,4.5,25,"{'latitude': 40.76334, 'longitude': -73.81499}",,aIRRmdFXpmNykCu_tevaDA,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'seafood', 'title': 'Seafood'}]",40.76334,-73.81499
Je Ju Do,"['162-10 Crocheron Ave', 'Flushing, NY 11358']",Flushing,3.0,74,"{'latitude': 40.76231, 'longitude': -73.803197}",3.0,UG7kwyd6j0TZ-D9I5La3PQ,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",40.76231,-73.803197
Mr. Jajang,"['221-34 Horace Harding Expy', 'Oakland Gardens, NY 11364']",Oakland Gardens,4.0,11,"{'latitude': 40.7493596926545, 'longitude': -73.7552484985207}",,SCNveV6Qn89BjPk9TzELOQ,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chinese', 'title': 'Chinese'}]",40.7493596926545,-73.7552484985207
Taste 1080,"['1296 Palisade Ave', 'Fort Lee, NJ 07024']",Fort Lee,4.5,168,"{'latitude': 40.8399467468262, 'longitude': -73.9757995605469}",3.0,KHxfOFf3FzYXJKI8SQx5MA,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",40.8399467468262,-73.9757995605469
Yetnal Tongdak,"['40-24 162nd St', 'Flushing, NY 11358']",Flushing,4.5,55,"{'latitude': 40.7619732096376, 'longitude': -73.8040166737235}",2.0,_16KSmVXf1lVoku1DgwnVw,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",40.7619732096376,-73.8040166737235
Sam Won Gahk,"['144-20 Northern Blvd', 'Flushing, NY 11354']",Flushing,3.5,188,"{'latitude': 40.7645976153271, 'longitude': -73.8227350533587}",2.0,JhAdf98S2O0wGTzjoQK_pA,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",40.7645976153271,-73.8227350533587
Bibigo,"['30 Rockefeller Plz', 'Concourse', 'New York, NY 10112']",New York,2.5,7,"{'latitude': 40.759003, 'longitude': -73.979061}",,9jgsbS0rvsKT-d1V8Fg8tA,"[{'alias': 'korean', 'title': 'Korean'}]",40.759003,-73.979061
Gopchang Story  Fort Lee,"['214 Main St', 'Fort Lee, NJ 07024']",Fort Lee,4.5,25,"{'latitude': 40.851128, 'longitude': -73.971}",,SoZvIrx7TSRj-mV2izNwOQ,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",40.851128,-73.971
Hometown Bar-B-Que,"['454 Van Brunt St', 'Brooklyn, NY 11231']",Brooklyn,4.0,1415,"{'latitude': 40.67486, 'longitude': -74.01602}",2.0,Ms3CAGddVbgetiQrpzqxPQ,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'smokehouse', 'title': 'Smokehouse'}]",40.67486,-74.01602
Chikarashi,"['227 Canal St', 'New York, NY 10013']",New York,4.0,493,"{'latitude': 40.71787, 'longitude': -73.99948}",2.0,vec8jeVbbSGzVlStl0Xp_Q,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'poke', 'title': 'Poke'}]",40.71787,-73.99948
Yakiniku West,"['218 E 9th St', 'New York, NY 10003']",New York,4.0,695,"{'latitude': 40.72965099486931, 'longitude': -73.98853995116153}",2.0,Brs_MJhAXe60iMnlpeqkKA,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}]",40.72965099486931,-73.98853995116153
Cafe De Novo,"['94 1/2 Greenwich St', 'New York, NY 10006']",New York,3.0,93,"{'latitude': 40.7081208335465, 'longitude': -74.0138110214958}",2.0,YxCLC_Jv5svNgfJdwu9rJg,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",40.7081208335465,-74.0138110214958
Dokdoya,"['161-29 Crocheron Ave', 'Flushing, NY 11358']",Flushing,4.0,98,"{'latitude': 40.7626895, 'longitude': -73.804204}",3.0,naKx74Q0wLANNxmVDtq_6Q,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'korean', 'title': 'Korean'}]",40.7626895,-73.804204
Dream Pocha,"['158-14 Northern Blvd', 'Ste 1', 'Flushing, NY 11358']",Flushing,4.5,51,"{'latitude': 40.76289, 'longitude': -73.80677}",2.0,eqotrb4s8qxRzXJxxJxAxg,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bars', 'title': 'Bars'}]",40.76289,-73.80677
ChilSung Korean BBQ,"['221-28 Horace Harding Expy', 'Oakland Gardens, NY 11364']",Oakland Gardens,4.0,162,"{'latitude': 40.7491255, 'longitude': -73.7559984}",3.0,oNQHGtmn3jlf1FnDxgJUwQ,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",40.7491255,-73.7559984
Jin Ramen,"['462 Amsterdam Ave', 'New York, NY 10024']",New York,4.0,931,"{'latitude': 40.7854, 'longitude': -73.97709}",2.0,EvAJBgBdgOt1jx1EufRN7w,"[{'alias': 'ramen', 'title': 'Ramen'}]",40.7854,-73.97709
Korean BBQ Grill,"['496 Main St', 'New Rochelle, NY 10801']",New Rochelle,4.5,114,"{'latitude': 40.909017, 'longitude': -73.7813176}",2.0,X7Opl9IQDOJNK1tJplhdXw,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",40.909017,-73.7813176
Pan-Tastic Q,"['4202 Northern Blvd', 'Long Island City, NY 11101']",Long Island City,3.5,32,"{'latitude': 40.7522769, 'longitude': -73.9212728}",2.0,ucO0J9f1m7bIs1nQclzSeQ,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",40.7522769,-73.9212728
Byung Chun Soondae,"['156-03 Northern Blvd', 'Flushing, NY 11354']",Flushing,3.5,64,"{'latitude': 40.764351, 'longitude': -73.808847}",2.0,YZPN7vdzoogMP4WFP4AKtA,"[{'alias': 'korean', 'title': 'Korean'}]",40.764351,-73.808847
Waffle & Bubble,"['6306 Bergenline Ave', 'West New York, NJ 07093']",West New York,4.0,1,"{'latitude': 40.7919610959615, 'longitude': -74.0138012543321}",,NwpMub7ITt7sI5rRBvOuQA,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'korean', 'title': 'Korean'}]",40.7919610959615,-74.0138012543321
Mission - Brooklyn,"['599 Johnson Ave', 'Brooklyn, NY 11237']",Brooklyn,3.5,74,"{'latitude': 40.70933, 'longitude': -73.92315}",2.0,IoAUbSudW1Mds5_XY_01Rg,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'noodles', 'title': 'Noodles'}]",40.70933,-73.92315
Choiga Naeng Myun,"['209-35 Northern Blvd', 'Bayside, NY 11361']",Bayside,3.5,47,"{'latitude': 40.7594551120943, 'longitude': -73.7733291258944}",2.0,dXVT9__FGoDXHokE8CqAIg,"[{'alias': 'korean', 'title': 'Korean'}]",40.7594551120943,-73.7733291258944
Bagelberry,"['3113 30th Ave', 'Astoria, NY 11102']",Astoria,3.5,111,"{'latitude': 40.766842, 'longitude': -73.921318}",1.0,bhhdCdRP7mm0OZtOOJeBMg,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'cafes', 'title': 'Cafes'}]",40.766842,-73.921318
Bada Story,"['799 Abott Blvd', 'Fort Lee, NJ 07024']",Fort Lee,4.0,165,"{'latitude': 40.831503, 'longitude': -73.9829498}",3.0,47r2XzhXKcbPIb785mvK3g,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",40.831503,-73.9829498
Juk Story,"['40-16 150th St', 'Queens, NY 11354']",Queens,4.5,6,"{'latitude': 40.7632547456775, 'longitude': -73.8142740726471}",,U7xbXE1kx7613vhCQVZ14Q,"[{'alias': 'korean', 'title': 'Korean'}]",40.7632547456775,-73.8142740726471
Haki Restaurant,"['160-30 Northern Blvd', 'Queens, NY 11358']",Queens,3.5,22,"{'latitude': 40.76217, 'longitude': -73.80466}",,xvwMpXn_pydebXYGmlLCug,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'soup', 'title': 'Soup'}]",40.76217,-73.80466
Jjang Cooks,"['136-71 Roosevelt Ave', 'Flushing, NY 11354']",Flushing,4.0,48,"{'latitude': 40.7603375, 'longitude': -73.8275927}",,4DFVS49uG1S8hNES1N7jwg,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",40.7603375,-73.8275927
Gyu-Kaku Japanese BBQ,"['805 3rd Ave', '2nd Flr', 'New York, NY 10022']",New York,4.0,1190,"{'latitude': 40.75537, 'longitude': -73.97054}",3.0,dtk1Cstz5MHr-B1AOM_nXA,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",40.75537,-73.97054
Yechun,"['18 Broad Ave', 'Palisades Park, NJ 07650']",Palisades Park,4.5,19,"{'latitude': 40.8423849634845, 'longitude': -74.0017792996024}",,MogAoo98PQXptI4GNApuHg,"[{'alias': 'korean', 'title': 'Korean'}]",40.8423849634845,-74.0017792996024
Jin Da Lai,"['35-30 Union St', 'Flushing, NY 11354']",Flushing,4.5,26,"{'latitude': 40.7645446214285, 'longitude': -73.8281665929767}",2.0,WfqMC8dGFCZPTQ-K0YuPBA,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'chinese', 'title': 'Chinese'}]",40.7645446214285,-73.8281665929767
